Time (s),z_FL (m),z_FR (m),z_RL (m),z_RR (m)
21.62,-0.000373491,-0.000290801,0.000853141,0.000689594
21.63,0.00069449,0.000779598,-0.000413367,-0.00017908
21.64,0.001742383,0.001829373,-0.001670206,-0.001043976
21.65,0.002752251,0.002840952,-0.00289071,-0.001886125
21.66,0.003707568,0.003797695,-0.004049931,-0.002688019
21.67,0.004592845,0.004683524,-0.005125108,-0.003433997
21.68,0.005393429,0.005482606,-0.006095781,-0.004110306
21.69,0.006095325,0.006179428,-0.006943911,-0.004704926
21.7,0.006685057,0.006759528,-0.007654136,-0.005207339
21.71,0.007149775,0.007210508,-0.008214094,-0.005608413
21.72,0.007477737,0.007522736,-0.008614625,-0.005900516
21.73,0.007659143,0.007689381,-0.00884955,-0.006077793
21.74,0.007687202,0.007705998,-0.008915012,-0.006136376
21.75,0.007558905,0.007570178,-0.00880873,-0.006074464
21.76,0.007274982,0.007281664,-0.008529731,-0.005892318
21.77,0.006839329,0.006842848,-0.00807891,-0.005592092
21.78,0.006258657,0.006259321,-0.007460288,-0.005177603
21.79,0.005542885,0.005540474,-0.006682412,-0.00465453
21.8,0.004706092,0.004700227,-0.005759232,-0.004031142
21.81,0.003767164,0.003757355,-0.004710075,-0.003319093
21.82,0.00274923,0.002734889,-0.003558773,-0.002533723
21.83,0.001677916,0.001658547,-0.002332348,-0.001693587
21.84,0.000579186,0.000554679,-0.001059676,-0.000819318
21.85,-0.000522352,-0.000551546,0.000229821,6.78E-05
21.86,-0.001604235,-0.001637255,0.00150749,0.000946999
21.87,-0.00264605,-0.002682193,0.002746545,0.001799243
21.88,-0.003628939,-0.003668273,0.003922567,0.002607374
21.89,-0.004535117,-0.004578633,0.005013247,0.003356206
21.9,-0.005347587,-0.005396844,0.005997838,0.004032163
21.91,-0.006050258,-0.006106836,0.006856888,0.00462288
21.92,-0.006628489,-0.006693585,0.007572516,0.005116992
21.93,-0.007069769,-0.007144118,0.008129176,0.005504362
21.94,-0.007364104,-0.007448137,0.008514649,0.005776663
21.95,-0.00750399,-0.007597911,0.008720766,0.00592799
21.96,-0.007484393,-0.007587802,0.008743361,0.0059552
21.97,-0.007303176,-0.007414192,0.008581502,0.005857822
21.98,-0.006961865,-0.007076301,0.00823674,0.005637579
21.99,-0.006465964,-0.006577532,0.00771321,0.005297849
22,-0.005824464,-0.005926519,0.007018697,0.004843419
22.01,-0.005049456,-0.005137559,0.006165805,0.004280728
22.02,-0.004156678,-0.004230335,0.005172272,0.00361862
22.03,-0.00316643,-0.003228694,0.004060188,0.002869318
22.04,-0.002103592,-0.002158724,0.002854734,0.002049053
22.05,-0.000996238,-0.001046958,0.001583305,0.001177875
22.06,0.000126637,8.06E-05,0.000275169,0.000278481
22.07,0.001237408,0.001198508,-0.001038907,-0.000625605
22.08,0.002311361,0.002282527,-0.002327561,-0.001511796
22.09,0.00332707,0.003309908,-0.003560157,-0.002359434
22.1,0.004265757,0.004259961,-0.004708086,-0.003149903
22.11,0.005110331,0.005113939,-0.005745533,-0.003866286
22.12,0.005844783,0.005854727,-0.006649705,-0.00449322
22.13,0.006453988,0.006466678,-0.007400908,-0.005017189
22.14,0.006923667,0.006935831,-0.007982839,-0.005426963
22.15,0.007240597,0.007250526,-0.008383131,-0.005713817
22.16,0.007393394,0.007402059,-0.008593747,-0.005871483
22.17,0.007373957,0.007384974,-0.008610704,-0.005896011
22.18,0.007178972,0.007196947,-0.008433101,-0.005785759
22.19,0.006810528,0.006838622,-0.008062322,-0.005541552
22.2,0.006275608,0.006313889,-0.007502386,-0.005166826
22.21,0.00558528,0.00563097,-0.006761464,-0.004667729
22.22,0.004754583,0.004804031,-0.005853494,-0.004053385
22.23,0.003803276,0.003854096,-0.004798822,-0.003336459
22.24,0.002756482,0.002808235,-0.003623562,-0.002533722
22.25,0.001644029,0.001697167,-0.002358117,-0.001666112
22.26,0.000498207,0.000552467,-0.001035637,-0.000757794
22.27,-0.000649133,-0.000595353,0.00030931,0.000165722
22.28,-0.001768966,-0.001717619,0.001642062,0.001079706
22.29,-0.002836076,-0.002787912,0.002929288,0.001961612
22.3,-0.003828529,-0.003782623,0.00414018,0.002791352
22.31,-0.004726444,-0.004681228,0.005247093,0.003550828
22.32,-0.005511191,-0.005465926,0.006225529,0.004223431
22.33,-0.006165537,-0.006120944,0.007053725,0.004793888
22.34,-0.00667433,-0.006632133,0.007712386,0.005248526
22.35,-0.007024943,-0.006986995,0.008185058,0.00557584
22.36,-0.007207265,-0.007174926,0.008459092,0.005767142
22.37,-0.007213767,-0.007187536,0.008526457,0.005817018
22.38,-0.007040309,-0.00701919,0.008383867,0.005723552
22.39,-0.00668758,-0.006668142,0.008032419,0.005488314
22.4,-0.006162083,-0.006138115,0.007477505,0.005116181
22.41,-0.005475933,-0.005439597,0.006729496,0.004615018
22.42,-0.004646083,-0.004590432,0.005804867,0.003995427
22.43,-0.003693962,-0.003615506,0.004726692,0.003270888
22.44,-0.002645422,-0.002545187,0.003523762,0.002458314
22.45,-0.001530213,-0.001412689,0.002228729,0.00157852
22.46,-0.000380643,-0.000251513,0.000876388,0.000655855
22.47,0.000770461,0.000906049,-0.000497221,-0.000283272
22.48,0.001892044,0.002029481,-0.001855242,-0.001212429
22.49,0.002956481,0.003090372,-0.003160783,-0.002106825
22.5,0.003939855,0.004062866,-0.004378378,-0.002943988
22.51,0.004821035,0.004924177,-0.005475689,-0.003703592
22.52,0.005580595,0.005654939,-0.006424808,-0.004367163
22.53,0.006200385,0.006239162,-0.007202835,-0.004918165
22.54,0.0066638,0.006663847,-0.007791837,-0.005342477
22.55,0.00695642,0.006918647,-0.008178608,-0.005628879
22.56,0.007066923,0.006995906,-0.008354498,-0.005769222
22.57,0.006988292,0.00689103,-0.008315061,-0.005758424
22.58,0.006718943,0.006602986,-0.008059399,-0.00559463
22.59,0.006263206,0.006134804,-0.007589919,-0.005279706
22.6,0.005631216,0.005494193,-0.006913371,-0.004819722
22.61,0.004838717,0.004694548,-0.006042876,-0.004225129
22.62,0.00390709,0.003756148,-0.004999671,-0.003510659
22.63,0.002863369,0.002706594,-0.00381328,-0.002695128
22.64,0.001739637,0.001579434,-0.002519797,-0.001801319
22.65,0.000571535,0.000411185,-0.001159169,-0.000855755
22.66,-0.000603916,-0.000761703,0.000227392,0.000112193
22.67,-0.001750851,-0.001904713,0.001599414,0.001072152
22.68,-0.002836911,-0.002986131,0.002918486,0.001995001
22.69,-0.003834406,-0.003977498,0.004148986,0.00285457
22.7,-0.004719875,-0.004853865,0.005258553,0.003628225
22.71,-0.005472941,-0.005593954,0.006218598,0.004296551
22.72,-0.006075682,-0.006180229,0.007004678,0.004842789
22.73,-0.006512745,-0.006598704,0.007596582,0.005252743
22.74,-0.006771721,-0.006838465,0.00797838,0.005515325
22.75,-0.006843479,-0.006891192,0.008138725,0.005623294
22.76,-0.00672269,-0.006751214,0.008071264,0.005573647
22.77,-0.006408787,-0.006416552,0.00777496,0.005367558
22.78,-0.005906988,-0.005890657,0.007254444,0.005010118
22.79,-0.005228654,-0.005184075,0.006520703,0.004510058
22.8,-0.004391168,-0.004315431,0.005591947,0.003879608
22.81,-0.003418075,-0.003311451,0.004493979,0.003134659
22.82,-0.00233917,-0.002205753,0.003259443,0.00229515
22.83,-0.001189608,-0.001036376,0.001926207,0.001385323
22.84,-7.91E-06,0.000157279,0.000535652,0.000433392
22.85,0.001166663,0.00133706,-0.000868681,-0.000529727
22.86,0.002296802,0.00246766,-0.002242416,-0.00147252
22.87,0.003349364,0.003517231,-0.003541989,-0.002365103
22.88,0.004296172,0.004457334,-0.004726562,-0.003180732
22.89,0.005113457,0.005262798,-0.00576,-0.003896356
22.9,0.00578079,0.005911926,-0.00661256,-0.004492573
22.91,0.006280273,0.006387021,-0.007261817,-0.004953406
22.92,0.006596309,0.006674826,-0.007692603,-0.005266238
22.93,0.006716183,0.006766572,-0.007896136,-0.005421927
22.94,0.00663156,0.006657786,-0.007868523,-0.005415025
22.95,0.006340287,0.006348151,-0.007609265,-0.005244124
22.96,0.005847506,0.005841797,-0.007121039,-0.004912275
22.97,0.005165809,0.005148425,-0.006411403,-0.004427239
22.98,0.004314916,0.00428523,-0.005495531,-0.003801489
22.99,0.003321425,0.003278588,-0.004398259,-0.003052221
23,0.002218509,0.002163958,-0.00315415,-0.002201464
23.01,0.001044984,0.000983264,-0.00180541,-0.001276126
23.02,-0.000156609,-0.000219337,-0.000398723,-0.000307535
23.03,-0.001342802,-0.0014014,0.001017764,0.000670017
23.04,-0.002472454,-0.0025246,0.00239683,0.0016217
23.05,-0.003509505,-0.003555637,0.003693833,0.002514705
23.06,-0.004424168,-0.004466218,0.004867759,0.003319969
23.07,-0.005192487,-0.005232601,0.005882082,0.004012841
23.08,-0.005795232,-0.005835037,0.006705657,0.004573118
23.09,-0.006217024,-0.00625741,0.007313505,0.004985013
23.1,-0.00644586,-0.006487082,0.007687426,0.005237224
23.11,-0.006472973,-0.006514848,0.007816322,0.005322989
23.12,-0.006293434,-0.00633522,0.00769603,0.005240033
23.13,-0.005907786,-0.005947555,0.007328831,0.004990489
23.14,-0.005323853,-0.005357947,0.006723255,0.004580903
23.15,-0.004557512,-0.004581106,0.005894719,0.004022255
23.16,-0.003632405,-0.0036414,0.00486664,0.003329969
23.17,-0.002579366,-0.00257259,0.003670965,0.002523978
23.18,-0.001435612,-0.001415825,0.002347343,0.001628937
23.19,-0.000243261,-0.000216133,0.000941316,0.000674286
23.2,0.000953007,0.000981335,-0.000497671,-0.000306393
23.21,0.002108964,0.002134057,-0.00191826,-0.001277067
23.22,0.003183851,0.0032036,-0.003269369,-0.002201758
23.23,0.004142481,0.004156111,-0.004502592,-0.003047081
23.24,0.004956025,0.004962343,-0.005574506,-0.003784034
23.25,0.005601733,0.005597714,-0.006448558,-0.004388789
23.26,0.006061964,0.006042701,-0.007096329,-0.004842702
23.27,0.006323118,0.006283381,-0.007498187,-0.005131988
23.28,0.006375133,0.006311707,-0.00764327,-0.005247442
23.29,0.00621206,0.006125433,-0.00752877,-0.005184474
23.3,0.005833595,0.005728049,-0.007158913,-0.004943526
23.31,0.005246839,0.005129051,-0.006544314,-0.004530627
23.32,0.004467585,0.00434462,-0.005702242,-0.003957747
23.33,0.003520913,0.003398753,-0.004657757,-0.003242817
23.34,0.002440871,0.002324303,-0.003444813,-0.002409466
23.35,0.00126895,0.001162631,-0.002106137,-0.001486581
23.36,5.15E-05,-3.90E-05,-0.000691533,-0.000507713
23.37,-0.001163141,-0.001231634,0.000744839,0.000489855
23.38,-0.00232782,-0.00236892,0.002147647,0.001466704
23.39,-0.003399008,-0.003410037,0.00346367,0.002383679
23.4,-0.004338725,-0.004320741,0.004644545,0.003204658
23.41,-0.00511543,-0.005072892,0.005648515,0.003898952
23.42,-0.005704353,-0.005643509,0.006441293,0.004442791
23.43,-0.006087367,-0.006014238,0.006996602,0.004819747
23.44,-0.006252367,-0.006171436,0.007296705,0.005020308
23.45,-0.006192692,-0.006106708,0.007332604,0.005040916
23.46,-0.005907521,-0.005817848,0.007103423,0.004882829
23.47,-0.005403206,-0.005310115,0.006615569,0.004551399
23.48,-0.004694519,-0.004597456,0.005882804,0.004056072
23.49,-0.003805251,-0.003703332,0.00492736,0.003410953
23.5,-0.002768184,-0.002660915,0.003780942,0.002635606
23.51,-0.001624157,-0.001512119,0.00248452,0.001755653
23.52,-0.000419947,-0.000305057,0.001086828,0.000802802
23.53,0.00079484,0.000909527,-0.000357655,-0.000185956
23.54,0.001971276,0.002081865,-0.001790817,-0.00117015
23.55,0.003064169,0.003166032,-0.003153629,-0.00210859
23.56,0.004033818,0.004121629,-0.004389598,-0.002962346
23.57,0.004846452,0.004914421,-0.005448373,-0.003697051
23.58,0.005474036,0.005516626,-0.006288664,-0.004284349
23.59,0.005894018,0.005907327,-0.006879956,-0.004702702
23.6,0.006089492,0.006072763,-0.007202849,-0.004937632
23.61,0.006050099,0.006006184,-0.007248195,-0.004981368
23.62,0.005773393,0.005707696,-0.00701558,-0.004832275
23.63,0.005265882,0.005184649,-0.006512278,-0.004494658
23.64,0.004543492,0.004452569,-0.005753547,-0.003979039
23.65,0.003631842,0.003536301,-0.004763866,-0.003302546
23.66,0.002566286,0.002470745,-0.003577929,-0.002489106
23.67,0.001391031,0.001300136,-0.002240457,-0.001569267
23.68,0.00015683,7.53E-05,-0.000804699,-0.000579482
23.69,-0.001082397,-0.001150219,0.000669969,0.000439173
23.7,-0.002273378,-0.002324512,0.002121029,0.001442897
23.71,-0.00336691,-0.003400241,0.003486459,0.002387713
23.72,-0.004320056,-0.004336658,0.004708619,0.003232313
23.73,-0.005097011,-0.00510019,0.005737475,0.003940617
23.74,-0.005669484,-0.005664271,0.006532578,0.004483749
23.75,-0.00601703,-0.006008743,0.00706401,0.004841351
23.76,-0.006127024,-0.006119208,0.007312737,0.005002069
23.77,-0.005994437,-0.005987229,0.007270527,0.004963093
23.78,-0.005622197,-0.005612081,0.006939561,0.004728946
23.79,-0.005022174,-0.005003403,0.006332208,0.004310109
23.8,-0.004216081,-0.004183139,0.005471209,0.003722184
23.81,-0.003235839,-0.003185752,0.004389833,0.002985921
23.82,-0.002123197,-0.002056463,0.003131241,0.002127858
23.83,-0.000928183,-0.000847783,0.001746906,0.001180925
23.84,0.000293998,0.000384755,0.000294699,0.000184303
23.85,0.001487315,0.001586429,-0.00116301,-0.00081805
23.86,0.002599321,0.002705903,-0.002561689,-0.001780266
23.87,0.003584095,0.003696528,-0.003837945,-0.002658071
23.88,0.004403185,0.004517023,-0.004933522,-0.003411863
23.89,0.005025339,0.00513262,-0.005799211,-0.004008772
23.9,0.005426147,0.005516907,-0.006397882,-0.00442384
23.91,0.005588317,0.005653497,-0.006706102,-0.004640632
23.92,0.005502803,0.005536623,-0.006714082,-0.004651469
23.93,0.005170407,0.00517085,-0.006424388,-0.004457334
23.94,0.004603057,0.00457076,-0.005850612,-0.004067535
23.95,0.003824332,0.003761258,-0.00501698,-0.003499119
23.96,0.002869308,0.002778302,-0.003958687,-0.002776204
23.97,0.001783565,0.001668872,-0.002721995,-0.001929536
23.98,0.000621078,0.00048894,-0.001363216,-0.00099624
23.99,-0.000558834,-0.0007004,5.35E-05,-1.93E-05
24,-0.00169528,-0.001837547,0.001459095,0.000953873
24.01,-0.002730032,-0.002864909,0.002782867,0.001873779
24.02,-0.003611346,-0.003732612,0.00395669,0.002692416
24.03,-0.004296273,-0.004400452,0.004919243,0.003366695
24.04,-0.004751558,-0.004838092,0.005619809,0.00386138
24.05,-0.00495426,-0.005024666,0.00602124,0.004151212
24.06,-0.004892828,-0.004948974,0.006102028,0.004222121
24.07,-0.004568458,-0.004610773,0.005857271,0.004071447
24.08,-0.003996024,-0.004022936,0.005298614,0.003707319
24.09,-0.003203911,-0.003213173,0.004453748,0.003147626
24.1,-0.002232776,-0.002223854,0.00336568,0.002419185
24.11,-0.001133652,-0.001109301,0.00209094,0.001557167
24.12,3.48E-05,6.91E-05,0.000696177,0.000604446
24.13,0.001209974,0.001248397,-0.000745915,-0.000389628
24.14,0.002330446,0.002368899,-0.002160361,-0.001371587
24.15,0.003339685,0.003376365,-0.003473433,-0.002287562
24.16,0.004188766,0.004222772,-0.004616316,-0.003087565
24.17,0.004837303,0.004866644,-0.005528935,-0.00372909
24.18,0.005253702,0.005274441,-0.006163675,-0.004179383
24.19,0.005415394,0.005422933,-0.006488432,-0.004416483
24.2,0.00530984,0.005301444,-0.00648804,-0.004429387
24.21,0.00493651,0.004912881,-0.006163628,-0.004217803
24.22,0.004308778,0.004273406,-0.005530832,-0.003791876
24.23,0.003454625,0.003411704,-0.004618441,-0.003171845
24.24,0.002415864,0.002368563,-0.003467943,-0.002387189
24.25,0.001245743,0.001196064,-0.002133202,-0.001475283
24.26,5.17E-06,-4.49E-05,-0.000679113,-0.000479942
24.27,-0.001241574,-0.001288938,0.000821206,0.000549968
24.28,-0.002430864,-0.002471522,0.002290351,0.00156212
24.29,-0.003503228,-0.003533482,0.003651272,0.00250316
24.3,-0.004405969,-0.004423794,0.004832263,0.003322323
24.31,-0.005095091,-0.005100449,0.005771633,0.003975495
24.32,-0.005536763,-0.005530591,0.006421516,0.004428644
24.33,-0.005708263,-0.005690926,0.006750578,0.004659909
24.34,-0.005598672,-0.005568821,0.006744974,0.004659985
24.35,-0.005209984,-0.005164243,0.006407203,0.004431084
24.36,-0.004558497,-0.00449205,0.005754001,0.003985373
24.37,-0.003675436,-0.003583535,0.004815111,0.003343705
24.38,-0.002606072,-0.002486266,0.003633294,0.002534972
24.39,-0.001407301,-0.001261443,0.00226431,0.00159595
24.4,-0.000144044,2.13E-05,0.00077558,0.000571143
24.41,0.001115078,0.00129049,-0.000756641,-0.000488028
24.42,0.002302355,0.002478197,-0.002251093,-0.001525239
24.43,0.003355218,0.00352386,-0.003626088,-0.002482735
24.44,0.004219461,0.004375863,-0.00480464,-0.003305804
24.45,0.004851441,0.004992508,-0.005719684,-0.003947202
24.46,0.005219416,0.00534308,-0.006318926,-0.004370752
24.47,0.005304168,0.005409005,-0.006568782,-0.004553733
24.48,0.005099589,0.005184797,-0.006456553,-0.004487692
24.49,0.004613856,0.004679115,-0.005990308,-0.004177925
24.5,0.003870629,0.003916043,-0.005197011,-0.003642353
24.51,0.002909268,0.002935553,-0.004120156,-0.002910256
24.52,0.001783502,0.001791992,-0.002817571,-0.002020942
24.53,0.000558141,0.000550419,-0.001359124,-0.001022222
24.54,-0.000695861,-0.000718429,0.00017612,3.14E-05
24.55,-0.001906853,-0.001943384,0.001703377,0.001081243
24.56,-0.00300728,-0.003057337,0.003136395,0.002067357
24.57,-0.003937259,-0.004000525,0.004392665,0.002932832
24.58,-0.004646926,-0.004722682,0.005399309,0.003627918
24.59,-0.005097869,-0.005184613,0.006098729,0.004113766
24.6,-0.005264005,-0.005359546,0.00645294,0.004364897
24.61,-0.005132558,-0.005234404,0.006445367,0.004370026
24.62,-0.00470581,-0.004811352,0.00607961,0.004131317
24.63,-0.004003187,-0.00410967,0.005376753,0.00366288
24.64,-0.003062201,-0.003166986,0.004373497,0.002989367
24.65,-0.001937191,-0.002038598,0.00312157,0.002145074
24.66,-0.000695832,-0.000794016,0.001687044,0.001173474
24.67,0.000586211,0.000489243,0.000148453,0.000126691
24.68,0.001831536,0.001732947,-0.001406451,-0.000935802
24.69,0.002966659,0.002864165,-0.00288531,-0.001950098
24.7,0.003926156,0.003818834,-0.004197231,-0.002852516
24.71,0.004655578,0.004543618,-0.005259755,-0.003585106
24.72,0.005113627,0.004997484,-0.006005687,-0.00410077
24.73,0.005273617,0.005153517,-0.006388706,-0.004367211
24.74,0.005124597,0.005000699,-0.006386606,-0.004369007
24.75,0.004672597,0.004545362,-0.006001484,-0.004107595
24.76,0.003941694,0.003812219,-0.00525783,-0.003599915
24.77,0.002974115,0.002844495,-0.004200193,-0.002876642
24.78,0.001828507,0.001702245,-0.002891078,-0.001980399
24.79,0.000575928,0.000458305,-0.001408493,-0.000963922
24.8,-0.000705815,-0.000807672,0.000157662,0.0001121
24.81,-0.001937958,-0.002015952,0.001710569,0.001181827
24.82,-0.003045777,-0.003092822,0.003152565,0.002178006
24.83,-0.003962704,-0.003974852,0.004392048,0.003036824
24.84,-0.004633799,-0.004611163,0.005350614,0.003703455
24.85,-0.005018413,-0.00496441,0.005969345,0.004137061
24.86,-0.005091787,-0.005011323,0.006213051,0.004313825
24.87,-0.004846148,-0.004743745,0.0060713,0.004227175
24.88,-0.004292273,-0.00417099,0.005556327,0.003885746
24.89,-0.003461209,-0.003322721,0.004700025,0.0033108
24.9,-0.00240435,-0.002249944,0.003552,0.002534564
24.91,-0.001190665,-0.001022473,0.002178379,0.001599605
24.92,9.89E-05,0.000277033,0.000660105,0.000558582
24.93,0.001378494,0.001561096,-0.000909892,-0.000526528
24.94,0.002564979,0.0027452,-0.002431003,-0.001586718
24.95,0.00358283,0.003753534,-0.003801323,-0.002550477
24.96,0.004367897,0.004522689,-0.004925927,-0.003350181
24.97,0.004870069,0.005004311,-0.005725739,-0.003928921
24.98,0.005055628,0.005167262,-0.00614523,-0.004246204
24.99,0.004909407,0.004999189,-0.006157126,-0.004281228
25,0.004436913,0.004507495,-0.005762917,-0.004033327
25.01,0.0036659,0.003720128,-0.004990275,-0.003520481
25.02,0.002646216,0.002685903,-0.003889684,-0.002777131
25.03,0.001446856,0.001472834,-0.002531435,-0.001851868
25.04,0.000150116,0.000163387,-0.001002575,-0.000804936
25.05,-0.001155749,-0.001152704,0.000597054,0.000294657
25.06,-0.002383373,-0.002386321,0.00216024,0.001372811
25.07,-0.003451657,-0.003455766,0.003579454,0.002355066
25.08,-0.00429009,-0.004291565,0.004755297,0.003172553
25.09,-0.004842661,-0.004839536,0.00560544,0.003768473
25.1,-0.005071178,-0.005062859,0.006072384,0.004103553
25.11,-0.004957707,-0.004943832,0.006127877,0.00415877
25.12,-0.004506431,-0.004485975,0.005772724,0.003934779
25.13,-0.003744954,-0.003716268,0.005033303,0.003449166
25.14,-0.002724153,-0.002685979,0.00395783,0.002733451
25.15,-0.001515408,-0.0014683,0.002613824,0.001831233
25.16,-0.000204976,-0.000152279,0.001086005,0.000797538
25.17,0.00111361,0.00116583,-0.000526521,-0.000301778
25.18,0.00234743,0.002391498,-0.002114543,-0.001392088
25.19,0.003410938,0.003439055,-0.003565147,-0.002394532
25.2,0.004231216,0.004236616,-0.00477048,-0.003232929
25.21,0.004751973,0.004729628,-0.005638114,-0.00384178
25.22,0.004936371,0.004883661,-0.006101139,-0.004173543
25.23,0.004769081,0.004686384,-0.006125254,-0.004203355
25.24,0.004258203,0.004148775,-0.005710677,-0.003930226
25.25,0.003436816,0.003305871,-0.004889518,-0.003375435
25.26,0.002362817,0.002216519,-0.003721343,-0.002579644
25.27,0.001115539,0.000960471,-0.002288873,-0.00159977
25.28,-0.000211119,-0.000367995,-0.000693756,-0.000505767
25.29,-0.001517455,-0.001668853,0.000948738,0.000623169
25.3,-0.002706317,-0.002845474,0.002516945,0.001703539
25.31,-0.00369017,-0.003812363,0.003892164,0.002653778
25.32,-0.004397055,-0.004500612,0.004969571,0.003401658
25.33,-0.004775263,-0.004861087,0.005668869,0.003891758
25.34,-0.004796282,-0.004865991,0.00594181,0.004090772
25.35,-0.004456383,-0.004510173,0.005774189,0.003988867
25.36,-0.003777687,-0.003813401,0.005182904,0.003597596
25.37,-0.002808531,-0.002822551,0.004211673,0.002946568
25.38,-0.001621407,-0.001610747,0.002928028,0.002080673
25.39,-0.000307295,-0.000271712,0.001420986,0.001058319
25.4,0.001032798,0.001089501,-0.000202228,-4.98E-05
25.41,0.002296792,0.002366765,-0.001821344,-0.001162998
25.42,0.003389154,0.003461994,-0.00331075,-0.002194814
25.43,0.004227144,0.004292294,-0.004549896,-0.003060809
25.44,0.004746194,0.004795243,-0.005435417,-0.003687601
25.45,0.004904228,0.004932511,-0.005892769,-0.004021688
25.46,0.004684773,0.004691994,-0.005884403,-0.004035387
25.47,0.004099323,0.004088893,-0.005412134,-0.003728451
25.48,0.003188803,0.003166266,-0.00451422,-0.003126096
25.49,0.002022671,0.001994179,-0.003260138,-0.002275508
25.5,0.000694029,0.000665456,-0.001745307,-0.001242203
25.51,-0.000689216,-0.000712457,-8.58E-05,-0.000106281
25.52,-0.002014933,-0.002027734,0.001588293,0.001042324
25.53,-0.003176648,-0.003174451,0.003141782,0.002110331
25.54,-0.004081935,-0.004061578,0.004446071,0.003009303
25.55,-0.004659145,-0.004619769,0.00539245,0.003664716
25.56,-0.004862094,-0.004805483,0.005904475,0.004024095
25.57,-0.004672867,-0.004602912,0.005945454,0.004061866
25.58,-0.004103687,-0.004025074,0.005518716,0.003779691
25.59,-0.003197988,-0.003114783,0.004662527,0.003203265
25.6,-0.002029065,-0.001944045,0.003443947,0.002377961
25.61,-0.000694422,-0.000609508,0.001954171,0.001365201
25.62,0.000694059,0.000776359,0.000304857,0.000239889
25.63,0.002021453,0.00209631,-0.001376288,-0.000912119
25.64,0.003179657,0.0032393,-0.002952529,-0.001998143
25.65,0.004075007,0.004110041,-0.004288961,-0.002925619
25.66,0.0046344,0.004636436,-0.005266602,-0.00361164
25.67,0.004810237,0.004774495,-0.005796966,-0.003993327
25.68,0.004584061,0.004510782,-0.005832989,-0.004036075
25.69,0.003969179,0.003863223,-0.005373093,-0.003737007
25.7,0.003012135,0.002881252,-0.004458668,-0.003123442
25.71,0.001791551,0.001644576,-0.003168197,-0.002248524
25.72,0.000412392,0.000258236,-0.001610525,-0.00118621
25.73,-0.001004392,-0.001156913,8.25E-05,-2.62E-05
25.74,-0.002334248,-0.002476488,0.001764684,0.001132005
25.75,-0.003460743,-0.003584938,0.003287565,0.002186718
25.76,-0.004285714,-0.004386071,0.004514223,0.003043787
25.77,-0.004737423,-0.00481075,0.005334824,0.003627068
25.78,-0.004775997,-0.004821522,0.00567934,0.00388718
25.79,-0.004396214,-0.004414858,0.005523543,0.003805651
25.8,-0.003628534,-0.003622264,0.004887057,0.003393941
25.81,-0.002538376,-0.002510119,0.003827058,0.002689536
25.82,-0.001222207,-0.001175856,0.002431862,0.001751512
25.83,0.000201045,0.000260902,0.000815498,0.000656635
25.84,0.001602389,0.001670566,-0.000887755,-0.000504206
25.85,0.002855939,0.002926313,-0.002530551,-0.001630659
25.86,0.003850224,0.003915648,-0.003963295,-0.002620315
25.87,0.00449699,0.004550094,-0.005049187,-0.003379088
25.88,0.004737601,0.004772353,-0.005681321,-0.003832748
25.89,0.004547254,0.00456053,-0.005797148,-0.00393651
25.9,0.00393747,0.003929738,-0.005385586,-0.003679973
25.91,0.002957074,0.002931978,-0.004485674,-0.003086912
25.92,0.001690902,0.001654194,-0.003179925,-0.002211598
25.93,0.000254286,0.000212663,-0.001585915,-0.001133517
25.94,-0.001217791,-0.001257571,0.000152582,4.88E-05
25.95,-0.002585082,-0.002616666,0.001875711,0.001225311
25.96,-0.003716807,-0.003734544,0.003420554,0.002284196
25.97,-0.004504735,-0.004504044,0.004637651,0.003123491
25.98,-0.004873368,-0.004851169,0.005409216,0.003663032
25.99,-0.004786356,-0.004741433,0.005664516,0.003853911
26,-0.004249322,-0.004182456,0.005386975,0.003682736
26.01,-0.003309874,-0.003223658,0.004611378,0.003170251
26.02,-0.002054825,-0.00195314,0.003415211,0.002366533
26.03,-0.000603399,-0.000490577,0.001909195,0.001345292
26.04,0.000904618,0.001024366,0.000228984,0.000198463
26.05,0.002324161,0.002446251,-0.001472775,-0.000969326
26.06,0.003520003,0.003638345,-0.003036149,-0.002047803
26.07,0.004379205,0.00448601,-0.004307479,-0.002930853
26.08,0.004820489,0.004907707,-0.005156675,-0.003528503
26.09,0.004800645,0.004862186,-0.00549468,-0.003778502
26.1,0.004318051,0.00435154,-0.005285544,-0.003654173
26.11,0.003413704,0.003421046,-0.004549626,-0.003166841
26.12,0.002169974,0.002156861,-0.003359108,-0.002363549
26.13,0.000705849,0.000680696,-0.001829313,-0.001321804
26.14,-0.00083331,-0.000860642,-0.000108404,-0.000142706
26.15,-0.002291134,-0.002310631,0.001634064,0.001057198
26.16,-0.003517797,-0.003520457,0.003221265,0.002156142
26.17,-0.004386821,-0.00436564,0.004487207,0.003040014
26.18,-0.004808839,-0.004759574,0.005297534,0.003616514
26.19,-0.004740455,-0.004662159,0.005568252,0.003827223
26.2,-0.004187819,-0.004083037,0.005275893,0.003653816
26.21,-0.003205934,-0.003080392,0.004456286,0.003117338
26.22,-0.001894313,-0.001756156,0.00319558,0.002272919
26.23,-0.0003882,-0.000247037,0.001619007,0.001203032
26.24,0.001155457,0.001289427,-0.000119926,1.08E-05
26.25,0.002575885,0.002692264,-0.001850129,-0.001186685
26.26,0.003726525,0.003814766,-0.003395698,-0.002267542
