Time (s),z_FL (m),z_FR (m),z_RL (m),z_RR (m)
31.55,3.54E-05,-2.10E-05,1.08E-05,-2.12E-05
31.56,3.87E-05,-2.20E-05,1.53E-05,-1.40E-05
31.57,4.09E-05,-2.32E-05,1.78E-05,-7.24E-06
31.58,4.21E-05,-2.45E-05,1.82E-05,-1.24E-06
31.59,4.18E-05,-2.58E-05,1.69E-05,3.76E-06
31.6,3.99E-05,-2.71E-05,1.44E-05,7.81E-06
31.61,3.60E-05,-2.83E-05,1.14E-05,1.11E-05
31.62,3.03E-05,-2.88E-05,8.46E-06,1.39E-05
31.63,2.27E-05,-2.83E-05,5.66E-06,1.63E-05
31.64,1.37E-05,-2.67E-05,3.05E-06,1.87E-05
31.65,3.83E-06,-2.37E-05,6.20E-07,2.10E-05
31.66,-6.03E-06,-1.98E-05,-1.54E-06,2.36E-05
31.67,-1.53E-05,-1.52E-05,-3.15E-06,2.64E-05
31.68,-2.35E-05,-9.87E-06,-3.92E-06,2.94E-05
31.69,-3.06E-05,-4.00E-06,-3.71E-06,3.22E-05
31.7,-3.68E-05,2.41E-06,-2.65E-06,3.47E-05
31.71,-4.22E-05,9.12E-06,-1.14E-06,3.64E-05
31.72,-4.69E-05,1.56E-05,2.63E-07,3.72E-05
31.73,-5.08E-05,2.13E-05,1.04E-06,3.69E-05
31.74,-5.41E-05,2.53E-05,8.36E-07,3.53E-05
31.75,-5.69E-05,2.70E-05,-5.59E-07,3.23E-05
31.76,-5.93E-05,2.59E-05,-3.24E-06,2.81E-05
31.77,-6.15E-05,2.24E-05,-7.14E-06,2.32E-05
31.78,-6.33E-05,1.70E-05,-1.20E-05,1.85E-05
31.79,-6.42E-05,1.09E-05,-1.72E-05,1.45E-05
31.8,-6.35E-05,5.46E-06,-2.21E-05,1.19E-05
31.81,-6.05E-05,1.60E-06,-2.61E-05,1.07E-05
31.82,-5.51E-05,-3.54E-08,-2.88E-05,1.03E-05
31.83,-4.72E-05,5.67E-07,-3.01E-05,1.01E-05
31.84,-3.72E-05,2.88E-06,-3.02E-05,9.34E-06
31.85,-2.57E-05,5.98E-06,-2.96E-05,7.75E-06
31.86,-1.37E-05,8.90E-06,-2.88E-05,5.16E-06
31.87,-1.89E-06,1.10E-05,-2.83E-05,1.65E-06
31.88,8.94E-06,1.20E-05,-2.84E-05,-2.59E-06
31.89,1.83E-05,1.23E-05,-2.90E-05,-7.37E-06
31.9,2.61E-05,1.25E-05,-3.01E-05,-1.25E-05
31.91,3.24E-05,1.32E-05,-3.14E-05,-1.77E-05
31.92,3.75E-05,1.46E-05,-3.26E-05,-2.28E-05
31.93,4.20E-05,1.68E-05,-3.32E-05,-2.76E-05
31.94,4.60E-05,1.92E-05,-3.30E-05,-3.17E-05
31.95,4.96E-05,2.11E-05,-3.16E-05,-3.50E-05
31.96,5.26E-05,2.18E-05,-2.90E-05,-3.75E-05
31.97,5.43E-05,2.04E-05,-2.52E-05,-3.95E-05
31.98,5.42E-05,1.64E-05,-2.04E-05,-4.15E-05
31.99,5.16E-05,9.56E-06,-1.51E-05,-4.38E-05
32,4.63E-05,1.82E-07,-9.91E-06,-4.68E-05
32.01,3.81E-05,-1.08E-05,-5.13E-06,-5.05E-05
32.02,2.75E-05,-2.23E-05,-1.09E-06,-5.46E-05
32.03,1.51E-05,-3.30E-05,2.14E-06,-5.84E-05
32.04,1.77E-06,-4.22E-05,4.69E-06,-6.11E-05
32.05,-1.17E-05,-4.94E-05,6.74E-06,-6.23E-05
32.06,-2.46E-05,-5.46E-05,8.35E-06,-6.19E-05
32.07,-3.61E-05,-5.82E-05,9.39E-06,-6.00E-05
32.08,-4.59E-05,-6.07E-05,9.70E-06,-5.70E-05
32.09,-5.34E-05,-6.26E-05,9.32E-06,-5.34E-05
32.1,-5.81E-05,-6.45E-05,8.49E-06,-4.94E-05
32.11,-6.00E-05,-6.62E-05,7.53E-06,-4.51E-05
32.12,-5.91E-05,-6.78E-05,6.65E-06,-4.03E-05
32.13,-5.55E-05,-6.85E-05,5.84E-06,-3.51E-05
32.14,-5.00E-05,-6.78E-05,5.02E-06,-2.92E-05
32.15,-4.33E-05,-6.50E-05,4.17E-06,-2.25E-05
32.16,-3.58E-05,-5.95E-05,3.49E-06,-1.49E-05
32.17,-2.81E-05,-5.13E-05,3.36E-06,-6.57E-06
32.18,-2.02E-05,-4.09E-05,4.16E-06,2.20E-06
32.19,-1.24E-05,-2.91E-05,6.10E-06,1.08E-05
32.2,-4.72E-06,-1.71E-05,9.10E-06,1.86E-05
32.21,2.55E-06,-5.78E-06,1.28E-05,2.50E-05
32.22,9.28E-06,4.16E-06,1.69E-05,2.98E-05
32.23,1.54E-05,1.26E-05,2.07E-05,3.28E-05
32.24,2.10E-05,1.96E-05,2.40E-05,3.46E-05
32.25,2.63E-05,2.57E-05,2.67E-05,3.54E-05
32.26,3.14E-05,3.14E-05,2.89E-05,3.57E-05
32.27,3.62E-05,3.76E-05,3.08E-05,3.59E-05
32.28,4.06E-05,4.43E-05,3.23E-05,3.62E-05
32.29,4.43E-05,5.17E-05,3.34E-05,3.68E-05
32.3,4.70E-05,5.91E-05,3.37E-05,3.77E-05
32.31,4.87E-05,6.59E-05,3.35E-05,3.90E-05
32.32,4.92E-05,7.15E-05,3.28E-05,4.05E-05
32.33,4.86E-05,7.54E-05,3.21E-05,4.19E-05
32.34,4.72E-05,7.71E-05,3.15E-05,4.29E-05
32.35,4.51E-05,7.70E-05,3.14E-05,4.36E-05
32.36,4.24E-05,7.54E-05,3.14E-05,4.41E-05
32.37,3.93E-05,7.33E-05,3.13E-05,4.46E-05
32.38,3.55E-05,7.13E-05,3.08E-05,4.54E-05
32.39,3.10E-05,6.99E-05,2.96E-05,4.64E-05
32.4,2.59E-05,6.91E-05,2.77E-05,4.74E-05
32.41,2.05E-05,6.85E-05,2.51E-05,4.80E-05
32.42,1.50E-05,6.75E-05,2.21E-05,4.81E-05
32.43,9.79E-06,6.57E-05,1.87E-05,4.76E-05
32.44,5.22E-06,6.25E-05,1.50E-05,4.64E-05
32.45,1.67E-06,5.78E-05,1.13E-05,4.49E-05
32.46,-5.63E-07,5.13E-05,7.72E-06,4.32E-05
32.47,-1.44E-06,4.30E-05,4.51E-06,4.14E-05
32.48,-1.16E-06,3.30E-05,1.77E-06,3.94E-05
32.49,-3.54E-08,2.17E-05,-5.20E-07,3.70E-05
32.5,1.66E-06,9.64E-06,-2.53E-06,3.38E-05
32.51,3.81E-06,-2.29E-06,-4.52E-06,2.94E-05
32.52,6.52E-06,-1.36E-05,-6.78E-06,2.35E-05
32.53,1.01E-05,-2.38E-05,-9.41E-06,1.63E-05
32.54,1.47E-05,-3.29E-05,-1.23E-05,8.03E-06
32.55,2.04E-05,-4.07E-05,-1.53E-05,-7.39E-07
32.56,2.70E-05,-4.73E-05,-1.82E-05,-9.56E-06
32.57,3.38E-05,-5.24E-05,-2.08E-05,-1.81E-05
32.58,4.02E-05,-5.60E-05,-2.33E-05,-2.62E-05
32.59,4.55E-05,-5.80E-05,-2.58E-05,-3.40E-05
32.6,4.93E-05,-5.83E-05,-2.89E-05,-4.14E-05
32.61,5.14E-05,-5.71E-05,-3.26E-05,-4.84E-05
32.62,5.19E-05,-5.48E-05,-3.71E-05,-5.48E-05
32.63,5.10E-05,-5.19E-05,-4.24E-05,-6.01E-05
32.64,4.91E-05,-4.88E-05,-4.79E-05,-6.41E-05
32.65,4.64E-05,-4.59E-05,-5.29E-05,-6.63E-05
32.66,4.31E-05,-4.30E-05,-5.65E-05,-6.65E-05
32.67,3.93E-05,-4.01E-05,-5.81E-05,-6.44E-05
32.68,3.49E-05,-3.69E-05,-5.72E-05,-5.99E-05
32.69,2.99E-05,-3.32E-05,-5.41E-05,-5.32E-05
32.7,2.43E-05,-2.87E-05,-4.91E-05,-4.45E-05
32.71,1.77E-05,-2.37E-05,-4.29E-05,-3.46E-05
32.72,9.78E-06,-1.83E-05,-3.62E-05,-2.42E-05
32.73,1.88E-07,-1.28E-05,-2.92E-05,-1.40E-05
32.74,-1.10E-05,-7.37E-06,-2.20E-05,-4.47E-06
32.75,-2.33E-05,-2.07E-06,-1.44E-05,4.15E-06
32.76,-3.56E-05,3.23E-06,-6.43E-06,1.20E-05
32.77,-4.67E-05,8.61E-06,1.83E-06,1.95E-05
32.78,-5.55E-05,1.40E-05,1.01E-05,2.68E-05
32.79,-6.09E-05,1.93E-05,1.79E-05,3.38E-05
32.8,-6.27E-05,2.42E-05,2.49E-05,4.05E-05
32.81,-6.10E-05,2.84E-05,3.11E-05,4.66E-05
32.82,-5.65E-05,3.18E-05,3.64E-05,5.18E-05
32.83,-5.02E-05,3.40E-05,4.09E-05,5.59E-05
32.84,-4.29E-05,3.47E-05,4.45E-05,5.84E-05
32.85,-3.52E-05,3.40E-05,4.73E-05,5.92E-05
32.86,-2.76E-05,3.21E-05,4.92E-05,5.79E-05
32.87,-2.00E-05,2.92E-05,5.03E-05,5.48E-05
32.88,-1.24E-05,2.56E-05,5.05E-05,5.01E-05
32.89,-4.88E-06,2.15E-05,4.99E-05,4.45E-05
32.9,2.23E-06,1.71E-05,4.85E-05,3.88E-05
32.91,8.56E-06,1.28E-05,4.64E-05,3.33E-05
32.92,1.36E-05,8.63E-06,4.33E-05,2.82E-05
32.93,1.71E-05,4.94E-06,3.94E-05,2.34E-05
32.94,1.86E-05,1.88E-06,3.46E-05,1.84E-05
32.95,1.82E-05,-4.86E-07,2.94E-05,1.33E-05
32.96,1.61E-05,-2.15E-06,2.44E-05,8.00E-06
32.97,1.25E-05,-3.16E-06,2.01E-05,2.81E-06
32.98,7.83E-06,-3.69E-06,1.68E-05,-2.01E-06
32.99,2.37E-06,-4.03E-06,1.44E-05,-6.17E-06
33,-3.48E-06,-4.48E-06,1.24E-05,-9.57E-06
33.01,-9.37E-06,-5.24E-06,1.03E-05,-1.22E-05
33.02,-1.50E-05,-6.20E-06,7.68E-06,-1.44E-05
33.03,-2.01E-05,-6.97E-06,4.21E-06,-1.64E-05
33.04,-2.46E-05,-7.00E-06,5.80E-08,-1.85E-05
33.05,-2.86E-05,-5.84E-06,-4.39E-06,-2.10E-05
33.06,-3.19E-05,-3.25E-06,-8.57E-06,-2.34E-05
33.07,-3.47E-05,7.63E-07,-1.20E-05,-2.50E-05
33.08,-3.68E-05,5.96E-06,-1.42E-05,-2.55E-05
33.09,-3.81E-05,1.19E-05,-1.51E-05,-2.47E-05
33.1,-3.85E-05,1.80E-05,-1.49E-05,-2.31E-05
33.11,-3.79E-05,2.34E-05,-1.38E-05,-2.15E-05
33.12,-3.64E-05,2.77E-05,-1.25E-05,-2.06E-05
33.13,-3.40E-05,3.01E-05,-1.14E-05,-2.05E-05
33.14,-3.08E-05,3.05E-05,-1.11E-05,-2.14E-05
33.15,-2.68E-05,2.90E-05,-1.16E-05,-2.29E-05
33.16,-2.17E-05,2.59E-05,-1.28E-05,-2.43E-05
33.17,-1.55E-05,2.16E-05,-1.44E-05,-2.46E-05
33.18,-8.10E-06,1.64E-05,-1.56E-05,-2.32E-05
33.19,3.31E-07,1.06E-05,-1.60E-05,-1.96E-05
33.2,9.40E-06,4.30E-06,-1.51E-05,-1.38E-05
33.21,1.85E-05,-2.28E-06,-1.30E-05,-6.24E-06
33.22,2.68E-05,-8.98E-06,-1.02E-05,2.17E-06
33.23,3.38E-05,-1.56E-05,-7.01E-06,1.03E-05
33.24,3.91E-05,-2.20E-05,-4.25E-06,1.69E-05
33.25,4.23E-05,-2.80E-05,-2.30E-06,2.09E-05
33.26,4.33E-05,-3.35E-05,-1.32E-06,2.19E-05
33.27,4.23E-05,-3.83E-05,-1.17E-06,1.96E-05
33.28,3.95E-05,-4.23E-05,-1.55E-06,1.46E-05
33.29,3.52E-05,-4.52E-05,-2.09E-06,7.49E-06
33.3,2.98E-05,-4.68E-05,-2.47E-06,-9.33E-07
33.31,2.33E-05,-4.71E-05,-2.54E-06,-9.70E-06
33.32,1.57E-05,-4.60E-05,-2.38E-06,-1.81E-05
33.33,7.09E-06,-4.41E-05,-2.30E-06,-2.58E-05
33.34,-2.32E-06,-4.15E-05,-2.70E-06,-3.32E-05
33.35,-1.19E-05,-3.88E-05,-3.88E-06,-4.05E-05
33.36,-2.09E-05,-3.62E-05,-5.95E-06,-4.82E-05
33.37,-2.91E-05,-3.40E-05,-8.78E-06,-5.60E-05
33.38,-3.66E-05,-3.19E-05,-1.21E-05,-6.32E-05
33.39,-4.37E-05,-2.98E-05,-1.55E-05,-6.91E-05
33.4,-5.10E-05,-2.70E-05,-1.87E-05,-7.28E-05
33.41,-5.88E-05,-2.33E-05,-2.14E-05,-7.41E-05
33.42,-6.68E-05,-1.82E-05,-2.36E-05,-7.32E-05
33.43,-7.45E-05,-1.16E-05,-2.50E-05,-7.04E-05
33.44,-8.07E-05,-4.00E-06,-2.55E-05,-6.61E-05
33.45,-8.44E-05,3.99E-06,-2.50E-05,-6.07E-05
33.46,-8.48E-05,1.15E-05,-2.35E-05,-5.47E-05
33.47,-8.14E-05,1.75E-05,-2.12E-05,-4.85E-05
33.48,-7.46E-05,2.12E-05,-1.83E-05,-4.24E-05
33.49,-6.48E-05,2.23E-05,-1.53E-05,-3.63E-05
33.5,-5.28E-05,2.08E-05,-1.25E-05,-3.01E-05
33.51,-3.94E-05,1.72E-05,-1.02E-05,-2.33E-05
33.52,-2.53E-05,1.23E-05,-8.54E-06,-1.56E-05
33.53,-1.11E-05,7.16E-06,-7.71E-06,-6.66E-06
33.54,2.54E-06,2.67E-06,-7.42E-06,3.62E-06
33.55,1.54E-05,-3.78E-07,-7.18E-06,1.50E-05
33.56,2.71E-05,-1.63E-06,-6.44E-06,2.68E-05
33.57,3.75E-05,-1.11E-06,-4.82E-06,3.84E-05
33.58,4.62E-05,8.26E-07,-2.20E-06,4.89E-05
33.59,5.27E-05,3.66E-06,1.35E-06,5.77E-05
33.6,5.66E-05,6.90E-06,5.66E-06,6.47E-05
33.61,5.77E-05,1.02E-05,1.06E-05,6.96E-05
33.62,5.63E-05,1.33E-05,1.59E-05,7.25E-05
33.63,5.32E-05,1.62E-05,2.16E-05,7.39E-05
33.64,4.95E-05,1.88E-05,2.75E-05,7.37E-05
33.65,4.60E-05,2.13E-05,3.32E-05,7.21E-05
33.66,4.34E-05,2.38E-05,3.83E-05,6.89E-05
33.67,4.21E-05,2.62E-05,4.23E-05,6.41E-05
33.68,4.21E-05,2.88E-05,4.44E-05,5.76E-05
33.69,4.32E-05,3.14E-05,4.43E-05,4.95E-05
33.7,4.47E-05,3.35E-05,4.16E-05,4.03E-05
33.71,4.60E-05,3.47E-05,3.65E-05,3.06E-05
33.72,4.65E-05,3.45E-05,2.93E-05,2.13E-05
33.73,4.59E-05,3.29E-05,2.05E-05,1.28E-05
33.74,4.42E-05,2.99E-05,1.06E-05,5.70E-06
33.75,4.16E-05,2.61E-05,4.19E-07,-1.68E-08
33.76,3.81E-05,2.16E-05,-9.52E-06,-4.47E-06
33.77,3.38E-05,1.68E-05,-1.86E-05,-7.92E-06
33.78,2.88E-05,1.18E-05,-2.62E-05,-1.06E-05
33.79,2.33E-05,6.57E-06,-3.22E-05,-1.28E-05
33.8,1.73E-05,1.49E-06,-3.65E-05,-1.45E-05
33.81,1.09E-05,-3.25E-06,-3.95E-05,-1.56E-05
33.82,4.22E-06,-7.46E-06,-4.15E-05,-1.58E-05
33.83,-2.31E-06,-1.10E-05,-4.30E-05,-1.52E-05
33.84,-8.43E-06,-1.37E-05,-4.42E-05,-1.35E-05
33.85,-1.40E-05,-1.58E-05,-4.53E-05,-1.10E-05
33.86,-1.91E-05,-1.72E-05,-4.62E-05,-8.00E-06
33.87,-2.39E-05,-1.82E-05,-4.66E-05,-4.96E-06
33.88,-2.85E-05,-1.91E-05,-4.64E-05,-2.21E-06
33.89,-3.27E-05,-1.99E-05,-4.52E-05,-1.47E-08
33.9,-3.63E-05,-2.07E-05,-4.27E-05,1.51E-06
33.91,-3.89E-05,-2.14E-05,-3.90E-05,2.37E-06
33.92,-3.98E-05,-2.17E-05,-3.41E-05,2.65E-06
33.93,-3.91E-05,-2.15E-05,-2.83E-05,2.50E-06
33.94,-3.66E-05,-2.07E-05,-2.19E-05,2.15E-06
33.95,-3.26E-05,-1.96E-05,-1.49E-05,1.82E-06
33.96,-2.73E-05,-1.90E-05,-7.36E-06,1.77E-06
33.97,-2.10E-05,-1.95E-05,9.73E-07,2.17E-06
33.98,-1.41E-05,-2.17E-05,1.02E-05,3.10E-06
33.99,-6.93E-06,-2.58E-05,2.04E-05,4.54E-06
34,2.80E-07,-3.14E-05,3.12E-05,6.46E-06
34.01,7.14E-06,-3.75E-05,4.19E-05,8.78E-06
34.02,1.33E-05,-4.32E-05,5.13E-05,1.13E-05
34.03,1.83E-05,-4.74E-05,5.85E-05,1.39E-05
34.04,2.18E-05,-4.98E-05,6.24E-05,1.62E-05
34.05,2.35E-05,-4.98E-05,6.29E-05,1.83E-05
34.06,2.33E-05,-4.75E-05,6.04E-05,2.02E-05
34.07,2.13E-05,-4.31E-05,5.58E-05,2.19E-05
34.08,1.77E-05,-3.63E-05,5.01E-05,2.32E-05
34.09,1.33E-05,-2.74E-05,4.44E-05,2.37E-05
34.1,8.94E-06,-1.63E-05,3.90E-05,2.29E-05
34.11,5.40E-06,-3.54E-06,3.43E-05,2.03E-05
34.12,3.42E-06,1.00E-05,3.01E-05,1.56E-05
34.13,3.42E-06,2.34E-05,2.60E-05,9.02E-06
34.14,5.50E-06,3.59E-05,2.18E-05,1.28E-06
34.15,9.44E-06,4.67E-05,1.76E-05,-6.53E-06
34.16,1.47E-05,5.54E-05,1.34E-05,-1.32E-05
34.17,2.07E-05,6.17E-05,9.62E-06,-1.80E-05
34.18,2.69E-05,6.56E-05,6.69E-06,-2.04E-05
34.19,3.27E-05,6.74E-05,4.98E-06,-2.05E-05
34.2,3.80E-05,6.75E-05,4.59E-06,-1.91E-05
34.21,4.26E-05,6.68E-05,5.30E-06,-1.67E-05
34.22,4.62E-05,6.60E-05,6.59E-06,-1.43E-05
34.23,4.86E-05,6.56E-05,7.89E-06,-1.23E-05
34.24,4.97E-05,6.58E-05,8.82E-06,-1.07E-05
34.25,4.93E-05,6.68E-05,9.19E-06,-9.43E-06
34.26,4.72E-05,6.83E-05,9.04E-06,-8.06E-06
34.27,4.36E-05,6.99E-05,8.47E-06,-6.36E-06
34.28,3.86E-05,7.10E-05,7.63E-06,-4.28E-06
34.29,3.23E-05,7.13E-05,6.59E-06,-1.90E-06
34.3,2.45E-05,7.02E-05,5.31E-06,6.94E-07
34.31,1.53E-05,6.74E-05,3.71E-06,3.53E-06
34.32,4.89E-06,6.28E-05,1.85E-06,6.74E-06
34.33,-5.74E-06,5.64E-05,-1.07E-07,1.03E-05
34.34,-1.55E-05,4.82E-05,-1.86E-06,1.41E-05
34.35,-2.35E-05,3.83E-05,-3.07E-06,1.78E-05
34.36,-2.93E-05,2.69E-05,-3.47E-06,2.08E-05
34.37,-3.31E-05,1.45E-05,-2.92E-06,2.26E-05
34.38,-3.53E-05,1.43E-06,-1.47E-06,2.30E-05
34.39,-3.66E-05,-1.14E-05,7.51E-07,2.16E-05
34.4,-3.74E-05,-2.32E-05,3.56E-06,1.86E-05
34.41,-3.78E-05,-3.33E-05,6.72E-06,1.42E-05
34.42,-3.74E-05,-4.12E-05,9.93E-06,9.04E-06
34.43,-3.60E-05,-4.66E-05,1.29E-05,3.67E-06
34.44,-3.33E-05,-4.97E-05,1.52E-05,-1.14E-06
34.45,-2.93E-05,-5.07E-05,1.68E-05,-4.77E-06
34.46,-2.42E-05,-4.99E-05,1.77E-05,-6.97E-06
34.47,-1.87E-05,-4.79E-05,1.80E-05,-7.83E-06
34.48,-1.36E-05,-4.56E-05,1.78E-05,-7.80E-06
34.49,-9.55E-06,-4.34E-05,1.72E-05,-7.49E-06
34.5,-6.81E-06,-4.19E-05,1.62E-05,-7.47E-06
34.51,-5.43E-06,-4.13E-05,1.48E-05,-8.05E-06
34.52,-5.14E-06,-4.16E-05,1.27E-05,-9.05E-06
34.53,-5.57E-06,-4.31E-05,1.02E-05,-9.85E-06
34.54,-6.40E-06,-4.57E-05,7.22E-06,-9.69E-06
34.55,-7.51E-06,-4.96E-05,4.08E-06,-7.98E-06
34.56,-8.90E-06,-5.46E-05,8.52E-07,-4.59E-06
34.57,-1.05E-05,-6.03E-05,-2.40E-06,9.27E-08
34.58,-1.19E-05,-6.59E-05,-5.68E-06,5.30E-06
34.59,-1.28E-05,-7.06E-05,-9.08E-06,1.01E-05
34.6,-1.29E-05,-7.39E-05,-1.28E-05,1.38E-05
34.61,-1.19E-05,-7.57E-05,-1.70E-05,1.58E-05
34.62,-1.01E-05,-7.61E-05,-2.17E-05,1.60E-05
34.63,-8.13E-06,-7.55E-05,-2.66E-05,1.48E-05
34.64,-6.54E-06,-7.41E-05,-3.13E-05,1.28E-05
34.65,-5.82E-06,-7.19E-05,-3.52E-05,1.07E-05
34.66,-6.02E-06,-6.85E-05,-3.78E-05,8.88E-06
34.67,-6.91E-06,-6.37E-05,-3.91E-05,7.24E-06
34.68,-8.16E-06,-5.69E-05,-3.89E-05,5.34E-06
34.69,-9.60E-06,-4.83E-05,-3.76E-05,2.76E-06
34.7,-1.11E-05,-3.81E-05,-3.54E-05,-7.34E-07
34.71,-1.27E-05,-2.71E-05,-3.27E-05,-5.11E-06
34.72,-1.44E-05,-1.62E-05,-2.95E-05,-1.01E-05
34.73,-1.63E-05,-6.25E-06,-2.60E-05,-1.55E-05
34.74,-1.86E-05,2.17E-06,-2.22E-05,-2.08E-05
34.75,-2.12E-05,8.83E-06,-1.84E-05,-2.59E-05
34.76,-2.41E-05,1.39E-05,-1.48E-05,-3.09E-05
34.77,-2.71E-05,1.78E-05,-1.18E-05,-3.59E-05
34.78,-2.99E-05,2.12E-05,-9.84E-06,-4.10E-05
34.79,-3.20E-05,2.47E-05,-9.23E-06,-4.62E-05
34.8,-3.31E-05,2.86E-05,-1.01E-05,-5.13E-05
34.81,-3.26E-05,3.30E-05,-1.20E-05,-5.59E-05
34.82,-3.04E-05,3.78E-05,-1.41E-05,-5.98E-05
34.83,-2.65E-05,4.28E-05,-1.58E-05,-6.23E-05
34.84,-2.11E-05,4.76E-05,-1.66E-05,-6.29E-05
34.85,-1.47E-05,5.23E-05,-1.62E-05,-6.09E-05
34.86,-7.74E-06,5.69E-05,-1.48E-05,-5.58E-05
34.87,-7.05E-07,6.17E-05,-1.24E-05,-4.75E-05
34.88,5.93E-06,6.67E-05,-9.27E-06,-3.61E-05
34.89,1.19E-05,7.15E-05,-5.58E-06,-2.24E-05
34.9,1.73E-05,7.57E-05,-1.52E-06,-7.32E-06
34.91,2.20E-05,7.89E-05,2.66E-06,7.86E-06
34.92,2.61E-05,8.07E-05,6.61E-06,2.19E-05
34.93,2.95E-05,8.07E-05,1.00E-05,3.37E-05
34.94,3.18E-05,7.89E-05,1.26E-05,4.28E-05
34.95,3.24E-05,7.54E-05,1.43E-05,4.91E-05
34.96,3.08E-05,7.02E-05,1.50E-05,5.29E-05
34.97,2.71E-05,6.32E-05,1.47E-05,5.50E-05
34.98,2.15E-05,5.45E-05,1.39E-05,5.57E-05
34.99,1.49E-05,4.42E-05,1.27E-05,5.56E-05
35,8.34E-06,3.26E-05,1.15E-05,5.48E-05
35.01,2.57E-06,2.06E-05,1.04E-05,5.34E-05
35.02,-1.87E-06,9.26E-06,9.65E-06,5.13E-05
35.03,-4.85E-06,-4.15E-07,9.35E-06,4.85E-05
35.04,-6.58E-06,-7.66E-06,9.56E-06,4.46E-05
35.05,-7.49E-06,-1.23E-05,1.04E-05,3.98E-05
35.06,-8.10E-06,-1.46E-05,1.19E-05,3.43E-05
35.07,-8.69E-06,-1.53E-05,1.42E-05,2.85E-05
35.08,-9.26E-06,-1.50E-05,1.72E-05,2.30E-05
35.09,-9.59E-06,-1.46E-05,2.06E-05,1.86E-05
35.1,-9.29E-06,-1.46E-05,2.41E-05,1.57E-05
35.11,-7.90E-06,-1.54E-05,2.72E-05,1.45E-05
35.12,-5.09E-06,-1.73E-05,2.95E-05,1.48E-05
35.13,-8.51E-07,-2.02E-05,3.07E-05,1.61E-05
35.14,4.34E-06,-2.37E-05,3.08E-05,1.76E-05
35.15,9.60E-06,-2.74E-05,2.99E-05,1.84E-05
35.16,1.38E-05,-3.09E-05,2.83E-05,1.81E-05
35.17,1.59E-05,-3.39E-05,2.62E-05,1.61E-05
35.18,1.52E-05,-3.63E-05,2.36E-05,1.27E-05
35.19,1.17E-05,-3.82E-05,2.05E-05,8.34E-06
35.2,6.34E-06,-3.97E-05,1.68E-05,3.88E-06
35.21,3.33E-07,-4.05E-05,1.27E-05,1.29E-07
35.22,-4.89E-06,-4.02E-05,8.17E-06,-2.51E-06
35.23,-8.23E-06,-3.81E-05,3.54E-06,-4.11E-06
35.24,-9.15E-06,-3.39E-05,-9.58E-07,-5.11E-06
35.25,-7.53E-06,-2.75E-05,-4.87E-06,-5.95E-06
35.26,-3.56E-06,-1.91E-05,-7.65E-06,-6.96E-06
35.27,2.30E-06,-9.51E-06,-8.80E-06,-8.23E-06
35.28,9.40E-06,2.26E-07,-8.17E-06,-9.63E-06
35.29,1.70E-05,8.90E-06,-6.05E-06,-1.10E-05
35.3,2.43E-05,1.55E-05,-3.09E-06,-1.21E-05
35.31,3.07E-05,1.97E-05,5.02E-08,-1.27E-05
35.32,3.61E-05,2.14E-05,2.82E-06,-1.27E-05
35.33,4.04E-05,2.13E-05,4.91E-06,-1.23E-05
35.34,4.39E-05,2.04E-05,6.18E-06,-1.15E-05
35.35,4.70E-05,1.95E-05,6.57E-06,-1.09E-05
35.36,4.99E-05,1.92E-05,6.09E-06,-1.09E-05
35.37,5.28E-05,1.97E-05,4.78E-06,-1.18E-05
35.38,5.49E-05,2.03E-05,2.72E-06,-1.39E-05
35.39,5.57E-05,2.04E-05,5.20E-08,-1.73E-05
35.4,5.44E-05,1.94E-05,-3.03E-06,-2.16E-05
35.41,5.10E-05,1.70E-05,-6.37E-06,-2.63E-05
35.42,4.59E-05,1.31E-05,-9.88E-06,-3.09E-05
35.43,4.01E-05,8.05E-06,-1.36E-05,-3.50E-05
35.44,3.44E-05,2.13E-06,-1.75E-05,-3.81E-05
35.45,2.97E-05,-4.19E-06,-2.18E-05,-4.00E-05
35.46,2.58E-05,-1.03E-05,-2.64E-05,-4.04E-05
35.47,2.25E-05,-1.57E-05,-3.09E-05,-3.91E-05
35.48,1.91E-05,-1.98E-05,-3.49E-05,-3.58E-05
35.49,1.51E-05,-2.24E-05,-3.80E-05,-3.10E-05
35.5,1.00E-05,-2.35E-05,-3.98E-05,-2.48E-05
35.51,3.43E-06,-2.32E-05,-3.97E-05,-1.79E-05
35.52,-4.83E-06,-2.19E-05,-3.76E-05,-1.09E-05
35.53,-1.46E-05,-2.00E-05,-3.35E-05,-4.37E-06
35.54,-2.52E-05,-1.75E-05,-2.79E-05,9.89E-07
35.55,-3.58E-05,-1.44E-05,-2.13E-05,4.68E-06
35.56,-4.56E-05,-1.03E-05,-1.45E-05,6.51E-06
35.57,-5.40E-05,-5.19E-06,-8.22E-06,6.65E-06
35.58,-6.10E-05,1.02E-06,-2.95E-06,5.58E-06
35.59,-6.66E-05,7.96E-06,1.14E-06,3.90E-06
35.6,-7.12E-05,1.51E-05,4.19E-06,2.18E-06
35.61,-7.47E-05,2.18E-05,6.58E-06,7.20E-07
35.62,-7.72E-05,2.73E-05,8.74E-06,-4.17E-07
35.63,-7.85E-05,3.13E-05,1.10E-05,-1.40E-06
35.64,-7.84E-05,3.34E-05,1.33E-05,-2.49E-06
35.65,-7.68E-05,3.38E-05,1.54E-05,-3.90E-06
