Time (s),z_FL (m),z_FR (m),z_RL (m),z_RR (m)
8.08,2.33E-07,-1.94E-05,3.10E-05,7.71E-06
8.09,4.49E-07,-1.49E-05,2.73E-05,6.52E-06
8.1,1.12E-07,-1.11E-05,2.38E-05,5.09E-06
8.11,-7.68E-07,-8.27E-06,2.01E-05,3.42E-06
8.12,-2.10E-06,-6.73E-06,1.60E-05,1.49E-06
8.13,-3.76E-06,-6.33E-06,1.11E-05,-7.02E-07
8.14,-5.63E-06,-6.79E-06,5.57E-06,-3.17E-06
8.15,-7.72E-06,-7.81E-06,-4.15E-07,-5.91E-06
8.16,-1.01E-05,-9.15E-06,-6.61E-06,-8.94E-06
8.17,-1.29E-05,-1.07E-05,-1.29E-05,-1.23E-05
8.18,-1.61E-05,-1.26E-05,-1.94E-05,-1.58E-05
8.19,-1.98E-05,-1.49E-05,-2.60E-05,-1.97E-05
8.2,-2.39E-05,-1.79E-05,-3.27E-05,-2.39E-05
8.21,-2.81E-05,-2.15E-05,-3.96E-05,-2.82E-05
8.22,-3.23E-05,-2.60E-05,-4.63E-05,-3.28E-05
8.23,-3.62E-05,-3.17E-05,-5.29E-05,-3.77E-05
8.24,-3.97E-05,-3.86E-05,-5.92E-05,-4.26E-05
8.25,-4.28E-05,-4.65E-05,-6.56E-05,-4.78E-05
8.26,-4.57E-05,-5.50E-05,-7.26E-05,-5.30E-05
8.27,-4.87E-05,-6.35E-05,-8.04E-05,-5.83E-05
8.28,-5.26E-05,-7.15E-05,-8.92E-05,-6.35E-05
8.29,-5.78E-05,-7.88E-05,-9.84E-05,-6.87E-05
8.3,-6.47E-05,-8.56E-05,-0.000107683,-7.38E-05
8.31,-7.30E-05,-9.20E-05,-0.000116484,-7.86E-05
8.32,-8.22E-05,-9.82E-05,-0.000124441,-8.31E-05
8.33,-9.16E-05,-0.000104249,-0.000131349,-8.73E-05
8.34,-0.00010056,-0.000110012,-0.0001371,-9.09E-05
8.35,-0.000108484,-0.000115272,-0.000141663,-9.40E-05
8.36,-0.0001152,-0.000119727,-0.000145132,-9.63E-05
8.37,-0.000120779,-0.000122955,-0.000147673,-9.78E-05
8.38,-0.000125426,-0.000124508,-0.000149407,-9.83E-05
8.39,-0.000129275,-0.000124098,-0.000150338,-9.78E-05
8.4,-0.000132246,-0.000121737,-0.000150377,-9.61E-05
8.41,-0.000134055,-0.00011769,-0.000149372,-9.30E-05
8.42,-0.000134291,-0.00011232,-0.000147089,-8.85E-05
8.43,-0.000132477,-0.00010588,-0.000143162,-8.23E-05
8.44,-0.000128099,-9.84E-05,-0.000137003,-7.44E-05
8.45,-0.000120654,-8.96E-05,-0.000127773,-6.46E-05
8.46,-0.000109715,-7.89E-05,-0.00011449,-5.28E-05
8.47,-9.50E-05,-6.57E-05,-9.63E-05,-3.89E-05
8.48,-7.63E-05,-4.92E-05,-7.26E-05,-2.28E-05
8.49,-5.34E-05,-2.87E-05,-4.35E-05,-4.41E-06
8.5,-2.63E-05,-3.62E-06,-9.37E-06,1.64E-05
8.51,5.37E-06,2.65E-05,2.92E-05,3.97E-05
8.52,4.18E-05,6.17E-05,7.13E-05,6.54E-05
8.53,8.30E-05,0.000101761,0.00011663,9.37E-05
8.54,0.000128952,0.000146224,0.000165117,0.00012445
8.55,0.000179449,0.000194842,0.000217023,0.000157661
8.56,0.000234169,0.000247426,0.000272631,0.000193246
8.57,0.000292737,0.000303755,0.000331964,0.00023109
8.58,0.000354698,0.000363505,0.000394654,0.000271039
8.59,0.000419499,0.000426314,0.00046,0.000312892
8.6,0.000486523,0.000491856,0.000527152,0.0003564
8.61,0.000555156,0.000559817,0.000595277,0.000401266
8.62,0.000624837,0.000629801,0.000663673,0.000447136
8.63,0.00069505,0.000701211,0.000731862,0.000493602
8.64,0.000765236,0.000773188,0.00079959,0.000540194
8.65,0.000834682,0.000844662,0.000866668,0.000586384
8.66,0.000902418,0.00091442,0.000932766,0.000631579
8.67,0.000967192,0.000981141,0.000997246,0.000675124
8.68,0.001027549,0.001043413,0.0010591,0.0007163
8.69,0.001082036,0.00109979,0.001116991,0.000754323
8.7,0.001129426,0.001148847,0.001169305,0.000788346
8.71,0.00116883,0.001189226,0.001214225,0.000817463
8.72,0.001199595,0.001219624,0.001249809,0.00084071
8.73,0.001221053,0.001238765,0.001274073,0.000857066
8.74,0.001232241,0.001245383,0.001285078,0.000865466
8.75,0.001231713,0.001238252,0.001281059,0.000864798
8.76,0.001217512,0.001216184,0.001260564,0.000853918
8.77,0.001187331,0.001178018,0.001222464,0.000831653
8.78,0.00113876,0.001122617,0.001165792,0.000796817
8.79,0.00106948,0.00104881,0.001089564,0.00074822
8.8,0.000977392,0.000955266,0.000992662,0.00068468
8.81,0.000860763,0.000840358,0.000873732,0.00060504
8.82,0.000718361,0.000702155,0.000731048,0.000508187
8.83,0.000549425,0.00053862,0.000562489,0.000393064
8.84,0.000353442,0.000347874,0.000365737,0.000258697
8.85,0.000129921,0.00012837,0.000138621,0.000104211
8.86,-0.000121687,-0.00012102,-0.000120572,-7.11E-05
8.87,-0.000401952,-0.000400983,-0.000412872,-0.000267967
8.88,-0.000711384,-0.000711784,-0.000738456,-0.000486685
8.89,-0.00105037,-0.001053303,-0.001096602,-0.000727523
8.9,-0.001419136,-0.001425058,-0.001485872,-0.000990471
8.91,-0.001817706,-0.001826262,-0.001904467,-0.001275265
8.92,-0.00224587,-0.002255934,-0.002350566,-0.001581348
8.93,-0.00270311,-0.002712968,-0.002822481,-0.001907843
8.94,-0.003188434,-0.003196084,-0.003318599,-0.002253524
8.95,-0.003700106,-0.003703604,-0.003837125,-0.002616783
8.96,-0.004235402,-0.004233137,-0.004375779,-0.002995603
8.97,-0.004790543,-0.004781382,-0.004931568,-0.003387528
8.98,-0.005360771,-0.00534412,-0.005500694,-0.003789635
8.99,-0.005940443,-0.005916342,-0.006078518,-0.004198512
9,-0.006523152,-0.006492374,-0.006659544,-0.004610232
9.01,-0.007101964,-0.007065937,-0.007237443,-0.005020337
9.02,-0.007669613,-0.007630091,-0.007805116,-0.00542382
9.03,-0.008218489,-0.008177111,-0.008354761,-0.005815115
9.04,-0.008740456,-0.008698408,-0.008877918,-0.006188092
9.05,-0.009226693,-0.009184527,-0.009365451,-0.006536053
9.06,-0.009667557,-0.009625167,-0.009807451,-0.006851744
9.07,-0.010052424,-0.010009202,-0.010193031,-0.007127366
9.08,-0.010369595,-0.010324684,-0.010510124,-0.007354595
9.09,-0.010606375,-0.01055884,-0.010745421,-0.007524619
9.1,-0.010749227,-0.010698177,-0.010884512,-0.00762817
9.11,-0.010783868,-0.010728746,-0.010912187,-0.007655585
9.12,-0.010695424,-0.010636411,-0.010812849,-0.007596861
9.13,-0.010468741,-0.010406981,-0.010571015,-0.007441732
9.14,-0.01008874,-0.010026225,-0.010171752,-0.007179754
9.15,-0.009540583,-0.009479912,-0.009600823,-0.006800407
9.16,-0.008809669,-0.00875385,-0.008844549,-0.006293207
9.17,-0.007881642,-0.007833925,-0.007889628,-0.005647833
9.18,-0.006742497,-0.006706218,-0.006723055,-0.004854267
9.19,-0.00537882,-0.005357249,-0.005332179,-0.003902953
9.2,-0.003778126,-0.003774332,-0.0037049,-0.002784968
9.21,-0.001929263,-0.001946009,-0.001829986,-0.001492203
9.22,0.000177212,0.000137513,0.000302592,-1.76E-05
9.23,0.002548789,0.002484022,0.002701335,0.001644794
9.24,0.00519091,0.005099098,0.005372806,0.003499285
9.25,0.008106901,0.00798599,0.008321091,0.005548609
9.26,0.011297759,0.011145424,0.011547273,0.007793534
9.27,0.014761684,0.014575303,0.015049099,0.010232635
9.28,0.01849347,0.018270305,0.01882081,0.012862046
9.29,0.022483908,0.02222148,0.022852913,0.015675204
9.3,0.026719344,0.026415863,0.027131734,0.018662595
9.31,0.031181376,0.030836019,0.031638817,0.021811496
9.32,0.03584658,0.035459478,0.036350393,0.02510571
9.33,0.040686118,0.040258188,0.041236998,0.028525281
9.34,0.045665279,0.045198108,0.046263254,0.032046197
9.35,0.050743057,0.05023884,0.051387676,0.035640072
9.36,0.055871801,0.055333248,0.056562354,0.039273821
9.37,0.060996939,0.060427146,0.061732496,0.042909381
9.38,0.066056761,0.065459177,0.066835971,0.046503517
9.39,0.070982409,0.070360938,0.071803083,0.050007802
9.4,0.075698221,0.075057339,0.076556827,0.053368858
9.41,0.080122504,0.079467189,0.081013767,0.056528905
9.42,0.084168621,0.083504128,0.08508546,0.059426606
9.43,0.087746186,0.087077916,0.088680065,0.061998043
9.44,0.09076199,0.090095671,0.091703499,0.06417753
9.45,0.09312001,0.092462127,0.094059387,0.065897713
9.46,0.094719624,0.094078008,0.095647004,0.067088396
9.47,0.095451296,0.094835825,0.096356494,0.06767352
9.48,0.095189675,0.094613006,0.096061337,0.067566174
9.49,0.093785218,0.093263306,0.094609384,0.066662299
9.5,0.091057129,0.090609192,0.091815494,0.064834958
9.51,0.086792263,0.086439945,0.087460702,0.061932521
9.52,0.080756185,0.080521762,0.081304277,0.05778531
9.53,0.07272249,0.07262609,0.073115006,0.05222553
9.54,0.062523865,0.062579919,0.062725265,0.045123608
9.55,0.050121825,0.050335394,0.050104472,0.036439449
9.56,0.035680905,0.036045121,0.035436591,0.026279106
9.57,0.019618657,0.020115254,0.019171241,0.014936574
9.58,0.002593746,0.003198032,0.002007545,0.002890635
9.59,-0.014587046,-0.013899239,-0.01521168,-0.009264548
9.6,-0.031110276,-0.030359111,-0.031660394,-0.020934922
9.61,-0.046278799,-0.045482726,-0.046667839,-0.03163143
9.62,-0.059576184,-0.058756333,-0.059783269,-0.041021607
9.63,-0.070682253,-0.069863694,-0.070769811,-0.048927185
9.64,-0.079468052,-0.078675809,-0.079563034,-0.055293879
9.65,-0.0859842,-0.085236243,-0.086229059,-0.060159767
9.66,-0.090437467,-0.089739356,-0.090933072,-0.063631639
9.67,-0.093147373,-0.092492036,-0.093911175,-0.065865994
9.68,-0.094483003,-0.093855275,-0.095439368,-0.067050233
9.69,-0.094788906,-0.094172319,-0.095796974,-0.067379805
9.7,-0.094318564,-0.093702469,-0.095227015,-0.067031112
9.71,-0.093198181,-0.092583456,-0.093905674,-0.066138373
9.72,-0.091434739,-0.090835304,-0.091931554,-0.064782509
9.73,-0.088966448,-0.088404694,-0.089337265,-0.062995086
9.74,-0.085737274,-0.085234801,-0.086122732,-0.06077864
9.75,-0.081764668,-0.081332805,-0.082300012,-0.058137344
9.76,-0.077171259,-0.076806334,-0.077928176,-0.055103566
9.77,-0.072168803,-0.071854191,-0.073123771,-0.051749852
9.78,-0.06700281,-0.066716077,-0.068045828,-0.04818342
9.79,-0.061880829,-0.061602954,-0.062860933,-0.044524204
9.8,-0.056914731,-0.056638539,-0.057702843,-0.040875523
9.81,-0.052102246,-0.051836669,-0.052645427,-0.037301288
9.82,-0.047356156,-0.047123383,-0.047698689,-0.033818334
9.83,-0.042569188,-0.04239503,-0.042829338,-0.030406976
9.84,-0.037685132,-0.037587188,-0.037999524,-0.027036582
9.85,-0.032742655,-0.032722488,-0.03320475,-0.023693428
9.86,-0.02787342,-0.02791632,-0.028492114,-0.020397808
9.87,-0.02325753,-0.023338684,-0.023953161,-0.017204759
9.88,-0.019055182,-0.019148915,-0.019694714,-0.014187574
9.89,-0.015343854,-0.015433054,-0.015799864,-0.011410833
9.9,-0.012090081,-0.012172727,-0.012298435,-0.008906853
9.91,-0.009169661,-0.009258986,-0.009159418,-0.006665609
9.92,-0.006428131,-0.006545315,-0.006307726,-0.004641681
9.93,-0.003753912,-0.003916565,-0.003660759,-0.002776878
9.94,-0.001129079,-0.001341618,-0.001168158,-0.001028129
9.95,0.00136494,0.00111423,0.001166398,0.000613583
9.96,0.003587153,0.003321852,0.003290197,0.002120737
9.97,0.005404461,0.005151219,0.005129363,0.003444039
9.98,0.006757202,0.006535615,0.006627051,0.004538239
9.99,0.007692063,0.007506703,0.007773569,0.005385908
10,0.008345929,0.008184535,0.008615588,0.006008647
10.01,0.008887122,0.008727027,0.009241208,0.006461588
10.02,0.009441752,0.009261753,0.009744705,0.006811961
10.03,0.010041574,0.009832673,0.010187283,0.007111507
10.04,0.010617525,0.010386989,0.010575516,0.007377347
10.05,0.0110397,0.010807429,0.010866704,0.007589492
10.06,0.011185168,0.010974914,0.010996702,0.007705521
10.07,0.011003104,0.010832064,0.010917409,0.00768597
10.08,0.01054616,0.010416773,0.010625721,0.007517526
10.09,0.009951992,0.009850142,0.010171297,0.007223517
10.1,0.009382674,0.009284398,0.009640245,0.006857701
10.11,0.008951477,0.008835296,0.00911979,0.00648283
10.12,0.008674291,0.008532304,0.00866113,0.006144327
10.13,0.008468843,0.008310761,0.008261173,0.005853043
10.14,0.008199804,0.008048852,0.007870783,0.005584356
10.15,0.00774833,0.007631588,0.007424205,0.00529371
10.16,0.007073983,0.007010859,0.006875708,0.004941537
10.17,0.006238616,0.006232117,0.006225073,0.004514621
10.18,0.005379287,0.005414998,0.005520586,0.004034151
10.19,0.004642756,0.004697072,0.004838622,0.003547278
10.2,0.004114783,0.004168045,0.004247829,0.003105138
10.21,0.003781023,0.00382779,0.003776736,0.002738821
10.22,0.003538131,0.003589256,0.003402544,0.002445982
10.23,0.003247461,0.00332409,0.00306503,0.002193624
10.24,0.002805364,0.00292821,0.002698358,0.001935975
10.25,0.002196648,0.002374501,0.00226496,0.001638681
10.26,0.001503995,0.001726499,0.001773922,0.001296299
10.27,0.000867099,0.001106663,0.001276236,0.000935167
10.28,0.000411736,0.000634634,0.000838981,0.00060026
10.29,0.000185991,0.000366537,0.000509855,0.000331849
10.3,0.000137183,0.000267235,0.000292089,0.000145145
10.31,0.000140047,0.0002299,0.000143572,2.34E-05
10.32,6.07E-05,0.00013219,-8.83E-07,-7.31E-05
10.33,-0.000175257,-0.000100314,-0.000195557,-0.000186852
10.34,-0.000544577,-0.000456245,-0.00045571,-0.000341042
10.35,-0.000938854,-0.000845215,-0.000749297,-0.000528184
10.36,-0.001222621,-0.001145649,-0.001012225,-0.000713433
10.37,-0.001306442,-0.001269399,-0.001181695,-0.000852898
10.38,-0.001194622,-0.001208715,-0.001230275,-0.0009172
10.39,-0.000982682,-0.001040485,-0.001180277,-0.000906677
10.4,-0.000808107,-0.000886294,-0.001091628,-0.000850998
10.41,-0.00077995,-0.000849464,-0.001030891,-0.000793878
10.42,-0.000922351,-0.000961987,-0.001037707,-0.000770875
10.43,-0.001161947,-0.001169253,-0.001106389,-0.000792555
10.44,-0.001367656,-0.00136042,-0.001190998,-0.000840966
10.45,-0.001422139,-0.001428552,-0.001231361,-0.000880791
10.46,-0.001285431,-0.001328697,-0.001187712,-0.000879881
10.47,-0.001015831,-0.001102084,-0.001063736,-0.000827201
10.48,-0.00073818,-0.000853351,-0.000904626,-0.000738397
10.49,-0.000577599,-0.000693783,-0.000772633,-0.000647049
10.5,-0.000593097,-0.000681617,-0.000713536,-0.0005862
10.51,-0.000745982,-0.000791845,-0.000732185,-0.000570365
10.52,-0.000921445,-0.000931533,-0.000789868,-0.000587743
10.53,-0.000992888,-0.000992122,-0.000824936,-0.000606553
10.54,-0.000892942,-0.000910333,-0.000787274,-0.000592897
10.55,-0.000650154,-0.000703375,-0.000666879,-0.000529853
10.56,-0.000371839,-0.000458578,-0.000499274,-0.000426594
10.57,-0.000184678,-0.000284124,-0.000345725,-0.00031331
10.58,-0.000165322,-0.000248771,-0.0002595,-0.000224705
10.59,-0.000297649,-0.000343849,-0.000256786,-0.000181181
10.6,-0.000481072,-0.000488338,-0.000308107,-0.0001782
10.61,-0.000587322,-0.000574596,-0.000354567,-0.000189264
10.62,-0.000533743,-0.000529518,-0.000341554,-0.000181531
10.63,-0.000329675,-0.000355823,-0.000250797,-0.000135204
10.64,-6.98E-05,-0.000129612,-0.000110672,-5.47E-05
10.65,0.000119439,4.36E-05,2.04E-05,3.43E-05
10.66,0.000151142,8.89E-05,8.76E-05,9.98E-05
10.67,2.69E-05,4.39E-06,7.04E-05,0.000121855
10.68,-0.000163501,-0.000138043,-4.76E-06,0.00010382
10.69,-0.000293541,-0.000234797,-7.96E-05,7.04E-05
10.7,-0.000274142,-0.000210793,-9.68E-05,5.29E-05
10.71,-0.000104636,-6.31E-05,-3.42E-05,7.09E-05
10.72,0.000128252,0.000138207,8.29E-05,0.000120766
10.73,0.00030116,0.000291251,0.000196225,0.00017876
10.74,0.000325007,0.000322074,0.000249112,0.000214882
10.75,0.000196587,0.000227447,0.000218558,0.000210682
10.76,8.43E-07,7.63E-05,0.000128391,0.000169711
10.77,-0.000139289,-3.17E-05,3.55E-05,0.000115288
10.78,-0.000136117,-2.55E-05,-3.40E-06,7.67E-05
10.79,1.15E-05,9.52E-05,3.43E-05,7.18E-05
10.8,0.000219137,0.00026069,0.00012425,9.69E-05
10.81,0.000367529,0.000374095,0.000210484,0.000130066
10.82,0.000372653,0.000369851,0.000238944,0.000144948
10.83,0.000235296,0.000253139,0.000189071,0.000126833
10.84,4.07E-05,9.67E-05,8.54E-05,8.12E-05
10.85,-9.31E-05,-3.49E-06,-1.67E-05,3.03E-05
10.86,-8.74E-05,1.26E-05,-6.44E-05,-1.08E-06
10.87,5.02E-05,0.000132467,-3.83E-05,-3.89E-07
10.88,0.000231983,0.00027895,3.62E-05,2.53E-05
10.89,0.000343498,0.000357603,0.00010623,5.44E-05
10.9,0.000312744,0.000314349,0.000122788,6.44E-05
10.91,0.000153511,0.000168562,7.04E-05,4.58E-05
10.92,-4.28E-05,1.10E-06,-2.44E-05,7.15E-06
10.93,-0.000163726,-9.60E-05,-0.000108839,-3.05E-05
10.94,-0.000145354,-7.70E-05,-0.00013647,-4.71E-05
10.95,-1.11E-05,2.92E-05,-9.55E-05,-3.69E-05
10.96,0.000144407,0.000138249,-1.50E-05,-1.12E-05
10.97,0.000214885,0.000163802,5.41E-05,9.14E-06
10.98,0.000147575,7.23E-05,7.03E-05,7.08E-06
10.99,-2.40E-05,-9.60E-05,2.64E-05,-1.96E-05
11,-0.000201458,-0.000252391,-4.69E-05,-5.77E-05
11.01,-0.000283899,-0.000316386,-0.00010187,-8.74E-05
11.02,-0.000232063,-0.000267399,-0.000104389,-9.57E-05
11.03,-9.22E-05,-0.00015746,-5.67E-05,-8.51E-05
11.04,3.43E-05,-7.70E-05,5.28E-06,-7.10E-05
11.05,5.56E-05,-9.58E-05,3.63E-05,-7.05E-05
11.06,-5.29E-05,-0.000217338,1.16E-05,-9.04E-05
11.07,-0.000232705,-0.000375228,-5.63E-05,-0.000120877
11.08,-0.000381337,-0.000476359,-0.00012411,-0.000141099
11.09,-0.000418663,-0.000461544,-0.000144573,-0.000132416
11.1,-0.000337719,-0.000344361,-9.64E-05,-9.09E-05
11.11,-0.00020652,-0.000202473,2.13E-06,-3.04E-05
11.12,-0.000122165,-0.000127588,0.000104786,2.54E-05
11.13,-0.00014754,-0.000166534,0.000166081,5.75E-05
11.14,-0.000270566,-0.000291079,0.00016784,6.24E-05
11.15,-0.000412311,-0.000416474,0.000128308,5.28E-05
11.16,-0.000479767,-0.000457722,8.86E-05,4.83E-05
11.17,-0.000428269,-0.00038644,8.46E-05,6.11E-05
11.18,-0.000290692,-0.000249413,0.00012327,8.75E-05
11.19,-0.000154317,-0.000136131,0.000180179,0.000111417
11.2,-0.000102297,-0.00011766,0.000218079,0.000116351
11.21,-0.000158483,-0.000197648,0.000213649,9.80E-05
11.22,-0.000271882,-0.000308473,0.000174207,6.91E-05
11.23,-0.000351792,-0.000356131,0.000133788,5.25E-05
11.24,-0.000329708,-0.000283754,0.000130874,6.63E-05
11.25,-0.000204657,-0.000110131,0.000182378,0.000111762
11.26,-4.15E-05,8.30E-05,0.000272396,0.000171772
11.27,7.50E-05,0.000205844,0.000363197,0.00022163
11.28,9.85E-05,0.000221191,0.00041982,0.000244675
11.29,5.40E-05,0.000170253,0.000431419,0.000242391
11.3,2.19E-05,0.000146299,0.00041598,0.000232269
11.31,8.39E-05,0.000232784,0.000405741,0.000234757
11.32,0.000268284,0.000448071,0.000422723,0.00025799
11.33,0.000531886,0.000734376,0.000462084,0.000291325
11.34,0.000789926,0.000996625,0.000495636,0.000312485
11.35,0.000969331,0.001161751,0.000491766,0.000302901
11.36,0.001048707,0.001216796,0.000436968,0.00026057
11.37,0.001057771,0.001200662,0.000344597,0.000201634
11.38,0.001038679,0.001158305,0.000245302,0.000149346
11.39,0.001003027,0.001096684,0.000165304,0.000117647
11.4,0.000924176,0.000982611,0.000108091,0.000101124
11.41,0.000771922,0.000784875,5.33E-05,7.87E-05
11.42,0.00055551,0.000520204,-2.74E-05,2.82E-05
11.43,0.000333721,0.000259474,-0.000149287,-5.86E-05
11.44,0.000180631,8.63E-05,-0.000303732,-0.000169994
11.45,0.000133516,3.93E-05,-0.000463481,-0.00028201
11.46,0.000164831,8.31E-05,-0.000599867,-0.000373353
11.47,0.000200596,0.000131137,-0.000699015,-0.000436728
11.48,0.000171771,0.000104611,-0.000764276,-0.000477979
11.49,6.24E-05,-1.38E-05,-0.000804644,-0.000504965
11.5,-7.99E-05,-0.000169586,-0.000821726,-0.000517196
11.51,-0.000179745,-0.000277806,-0.000808012,-0.000505993
11.52,-0.000190973,-0.0002855,-0.000757777,-0.000464902
11.53,-0.00013014,-0.000209943,-0.000679416,-0.000400335
11.54,-6.33E-05,-0.000124685,-0.00059634,-0.000332141
11.55,-5.67E-05,-0.000105002,-0.000534309,-0.000282783
11.56,-0.000127145,-0.000173007,-0.000504859,-0.000262976
11.57,-0.000229796,-0.000282576,-0.000497687,-0.000264443
11.58,-0.000292234,-0.00035532,-0.000488363,-0.000265623
11.59,-0.000270389,-0.000340355,-0.000456389,-0.000246735
11.6,-0.000182408,-0.000252272,-0.000400278,-0.000203341
11.61,-9.48E-05,-0.000159066,-0.000337816,-0.000148383
11.62,-7.24E-05,-0.000130171,-0.000291436,-0.00010163
11.63,-0.000129034,-0.000183999,-0.000270222,-7.47E-05
11.64,-0.000217108,-0.000274421,-0.00026226,-6.31E-05
11.65,-0.000264077,-0.000326754,-0.00024332,-5.00E-05
11.66,-0.000229065,-0.000295624,-0.00019553,-2.07E-05
11.67,-0.000134448,-0.000199654,-0.000121516,2.67E-05
11.68,-4.83E-05,-0.000106555,-4.25E-05,7.91E-05
11.69,-3.23E-05,-8.09E-05,1.83E-05,0.000119451
11.7,-9.41E-05,-0.000134621,5.33E-05,0.000139186
11.71,-0.000180837,-0.000218802,7.69E-05,0.000144995
11.72,-0.000220271,-0.000262385,0.000113491,0.000152993
11.73,-0.000177594,-0.000228254,0.000178203,0.000175645
11.74,-8.26E-05,-0.000141548,0.000263523,0.000211571
11.75,-5.99E-06,-6.85E-05,0.000343913,0.000246393
11.76,-4.79E-06,-6.34E-05,0.000394489,0.000263669
11.77,-7.83E-05,-0.000126064,0.000408971,0.000257142
11.78,-0.000168661,-0.000201831,0.000403211,0.000234942
11.79,-0.000206824,-0.00022587,0.000401772,0.000212618
11.8,-0.000167108,-0.000174964,0.000417743,0.000200546
11.81,-8.62E-05,-8.55E-05,0.000442002,0.000196139
11.82,-3.16E-05,-2.29E-05,0.000451143,0.000187213
11.83,-4.71E-05,-2.86E-05,0.000426969,0.00016304
11.84,-0.000117645,-8.65E-05,0.000371163,0.000123687
11.85,-0.000181453,-0.000136301,0.000304253,8.04E-05
11.86,-0.000180721,-0.0001229,0.000250218,4.71E-05
11.87,-0.000108866,-4.23E-05,0.000218187,2.89E-05
11.88,-1.53E-05,5.47E-05,0.000196346,1.88E-05
11.89,3.56E-05,0.000103604,0.000163991,4.15E-06
11.9,1.73E-05,7.84E-05,0.000111092,-2.14E-05
11.91,-3.85E-05,1.23E-05,4.83E-05,-5.16E-05
11.92,-6.87E-05,-3.11E-05,-5.59E-07,-7.19E-05
11.93,-3.37E-05,-1.10E-05,-1.74E-05,-7.09E-05
11.94,4.89E-05,5.63E-05,-4.09E-06,-4.98E-05
11.95,0.000117947,0.000111531,1.89E-05,-2.23E-05
11.96,0.000118938,0.000102406,2.87E-05,-4.50E-06
11.97,4.91E-05,2.81E-05,1.73E-05,-2.85E-06
11.98,-3.96E-05,-5.86E-05,-4.23E-06,-1.10E-05
11.99,-8.27E-05,-9.48E-05,-1.70E-05,-1.68E-05
12,-5.65E-05,-5.91E-05,-1.27E-05,-1.34E-05
12.01,4.81E-06,1.18E-05,-1.41E-06,-5.71E-06
12.02,4.15E-05,5.53E-05,-2.29E-06,-5.28E-06
12.03,2.00E-05,3.65E-05,-2.61E-05,-1.91E-05
12.04,-3.84E-05,-2.32E-05,-6.45E-05,-4.22E-05
12.05,-7.64E-05,-6.53E-05,-9.51E-05,-6.08E-05
12.06,-5.17E-05,-4.64E-05,-9.87E-05,-6.22E-05
12.07,2.47E-05,2.33E-05,-7.43E-05,-4.55E-05
12.08,9.65E-05,8.83E-05,-3.99E-05,-2.22E-05
12.09,0.000109439,9.53E-05,-1.72E-05,-6.35E-06
12.1,5.70E-05,3.92E-05,-1.40E-05,-3.66E-06
12.11,-1.39E-05,-3.18E-05,-1.98E-05,-7.42E-06
12.12,-4.36E-05,-5.80E-05,-1.71E-05,-5.82E-06
12.13,-1.06E-05,-1.91E-05,1.01E-06,6.80E-06
12.14,5.21E-05,4.89E-05,2.44E-05,2.47E-05
12.15,8.83E-05,8.66E-05,3.56E-05,3.64E-05
12.16,6.96E-05,6.34E-05,2.57E-05,3.53E-05
12.17,2.00E-05,3.65E-06,3.45E-06,2.61E-05
12.18,-6.55E-06,-3.64E-05,-1.24E-05,2.12E-05
12.19,2.37E-05,-1.96E-05,-8.84E-06,3.00E-05
12.2,9.23E-05,3.86E-05,8.88E-06,5.01E-05
12.21,0.000143345,8.44E-05,2.13E-05,6.87E-05
12.22,0.000132471,7.47E-05,1.14E-05,7.32E-05
12.23,6.58E-05,1.58E-05,-2.01E-05,6.18E-05
12.24,-4.84E-06,-4.12E-05,-5.45E-05,4.47E-05
12.25,-2.82E-05,-4.63E-05,-7.12E-05,3.48E-05
12.26,9.58E-07,4.19E-06,-6.41E-05,3.68E-05
12.27,3.86E-05,6.47E-05,-4.60E-05,4.35E-05
12.28,3.25E-05,8.20E-05,-3.46E-05,4.39E-05
12.29,-2.96E-05,4.34E-05,-3.63E-05,3.36E-05
12.3,-0.000109251,-1.30E-05,-4.15E-05,1.82E-05
12.31,-0.000152931,-3.37E-05,-3.56E-05,7.88E-06
12.32,-0.000141292,1.47E-07,-1.44E-05,6.91E-06
12.33,-0.000105996,5.58E-05,1.04E-05,9.53E-06
12.34,-9.85E-05,7.99E-05,2.16E-05,5.59E-06
12.35,-0.000141059,4.85E-05,1.23E-05,-9.51E-06
12.36,-0.000205818,-1.13E-05,-7.43E-06,-2.99E-05
12.37,-0.000240124,-4.65E-05,-1.90E-05,-4.40E-05
12.38,-0.000215937,-2.83E-05,-1.16E-05,-4.49E-05
12.39,-0.000155608,2.10E-05,8.22E-06,-3.68E-05
12.4,-0.00010996,5.03E-05,2.34E-05,-3.12E-05
12.41,-0.00011041,2.81E-05,2.27E-05,-3.64E-05
12.42,-0.000139944,-2.80E-05,1.11E-05,-5.02E-05
12.43,-0.000149972,-6.80E-05,4.86E-06,-6.20E-05
12.44,-0.0001077,-5.74E-05,1.56E-05,-6.30E-05
12.45,-2.84E-05,-9.13E-06,3.87E-05,-5.42E-05
12.46,3.89E-05,2.98E-05,5.75E-05,-4.52E-05
12.47,5.76E-05,2.46E-05,5.94E-05,-4.43E-05
12.48,3.76E-05,-1.38E-05,4.86E-05,-5.05E-05
12.49,2.53E-05,-3.96E-05,4.18E-05,-5.41E-05
12.5,5.76E-05,-1.77E-05,5.20E-05,-4.68E-05
12.51,0.000125984,4.11E-05,7.53E-05,-3.04E-05
12.52,0.00018509,8.96E-05,9.39E-05,-1.53E-05
