Times,Distance,pBrake,rPedal,Zp_FL,Zp_FR,Zp_RL,Zp_RR,Ax,Ay,Car_Speed,DRS_Position
7.99,622.8,0.4,102.9,-1.032143451,-2.496222696,-0.869261868,-2.178039669,-0.14,0.27,82.47222222,0
8,623.6,0.4,102.8,-0.840264013,-1.568724011,-0.994400004,-2.414906759,0.12,-0.02,82.47222222,0
8.01,624.6,0.4,102.8,-0.505492065,-0.976809607,-1.062273668,-2.515243546,-0.04,0.2,82.44444444,0
8.02,625.6,0,102.7,-0.112337226,-0.491646513,-1.101835349,-2.43897326,-0.04,0.05,82.41666667,0
8.03,626.6,0,102.7,0.286652701,-0.049532752,-0.993896819,-2.311347748,-0.04,0.14,82.38888889,0
8.04,627.3,0.1,102.7,0.476153339,0.298890102,-0.773620476,-1.450890751,0.06,0.14,82.38888889,0
8.05,627.8,0.1,102.8,0.561705569,0.502827939,-0.427729039,-0.880848049,-0.07,0.15,82.33333333,0
8.06,628.6,0.4,102.8,0.463104199,0.585557885,-0.033930748,-0.404765666,-0.11,0.15,82.36111111,0
8.07,629.6,0.4,102.7,0.385834646,0.48485464,0.32369669,0.01857769,-0.14,0.14,82.41666667,0
8.08,630.6,0.1,102.7,0.264659088,0.323472353,0.492834448,0.338654224,-0.19,0.11,82.38888889,0
8.09,631.6,0.1,102.5,0.172847795,0.178329013,0.542659433,0.518808304,-0.24,0.12,82.41666667,0
8.1,632.3,0,102.6,0.072945231,0.032334486,0.448059935,0.565951117,-0.29,0.13,82.41666667,0
8.11,632.8,0,102.5,-0.016943844,-0.151601181,0.362022143,0.453141016,-0.31,0.13,82.47222222,0
8.12,633.6,0,102.6,-0.055179927,-0.290252711,0.246688577,0.295062995,-0.27,0.2,82.5,0
8.13,634.6,0,102.7,-0.039296848,-0.373177548,0.153190526,0.149602487,-0.29,0.19,82.47222222,0
8.14,635.6,-0.1,102.5,-0.116396208,-0.439600627,0.055212831,-0.003950467,-0.22,0.26,82.5,0
8.15,636.3,-0.1,102.6,-0.108690216,-0.342914271,-0.024575069,-0.179273499,-0.16,0.28,82.5,0
8.16,636.8,0,102.5,-0.037251785,-0.250571149,-0.051997757,-0.306866675,-0.13,0.23,82.52777778,0
8.17,637.6,0,102.5,0.061093816,-0.064667346,-0.054684475,-0.386434384,-0.06,0.17,82.5,0
8.18,638.6,-0.1,102.6,0.280296528,0.3839969,-0.114850339,-0.420204758,0.01,0.11,82.55555556,0
8.19,639.6,-0.1,102.7,0.748269968,0.880002702,-0.094340884,-0.324365961,0,0.19,82.47222222,0
8.2,640.6,0,102.7,0.973541882,1.521304262,-0.017422653,-0.213087915,0.03,0.27,82.38888889,0
8.21,641.3,0,102.8,1.352965838,1.748847965,0.105179927,0.025568134,0.04,0.23,82.41666667,0
8.22,641.8,0.2,102.7,1.149646205,1.789621378,0.375007989,0.48438173,0.1,0.02,82.36111111,0
8.23,642.6,0.2,102.8,1.070537693,1.373018731,0.793000646,1.007341494,-0.1,0.16,82.52777778,0
8.24,643.6,0,102.7,0.586011967,0.897910792,1.047807715,1.5658421,-0.12,0.19,82.52777778,0
8.25,644.6,0,102.7,0.347054061,0.517571859,1.313062141,1.756850192,-0.18,0.15,82.47222222,0
8.26,645.6,0.5,102.8,0.211245271,0.344396447,1.13416442,1.708090931,-0.27,0.12,82.52777778,0
8.27,646.3,0.5,102.7,0.206547276,0.312916417,0.972719271,1.277101618,-0.29,0.07,82.52777778,0
8.28,646.8,-0.1,102.8,0.264799214,0.418008619,0.53789309,0.821322063,-0.3,0.09,82.52777778,0
8.29,647.6,-0.1,102.5,0.369341984,0.51698129,0.31991435,0.48296489,-0.29,0.07,82.55555556,0
8.3,648.6,0.3,102.4,0.487600553,0.403551741,0.210296817,0.338041105,-0.18,0.04,82.58333333,0
8.31,649.6,0.3,102.4,0.71091364,0.702381629,0.218307462,0.334132945,-0.16,0.09,82.55555556,0
8.32,650.3,0.3,102.5,0.752251028,0.806531284,0.285931826,0.438015273,-0.14,0.14,82.55555556,0
8.33,650.8,0.3,102.2,0.909850022,0.960224947,0.393398455,0.493907151,-0.04,0.21,82.55555556,0
8.34,651.6,-0.3,102.5,0.886547009,0.930954822,0.533196441,0.464566589,-0.08,0.14,82.52777778,0
8.35,652.6,-0.3,102.6,0.719572564,0.714522008,0.719311862,0.72354097,-0.05,0.22,82.47222222,0
8.36,653.6,0.2,102.5,0.468916695,0.158445006,0.78426929,0.837756127,0.01,0.22,82.55555556,0
8.37,654.6,0.2,102.7,-0.008266617,-0.423390485,0.905121758,0.954285935,-0.03,0.13,82.58333333,0
8.38,655.3,0.4,102.5,-0.103427974,-0.842989329,0.852923418,0.887371815,0,0.18,82.58333333,0
8.39,655.8,0.4,102.6,-0.399998245,-0.957369497,0.669417821,0.60325432,0.18,-0.1,82.63888889,0
8.4,656.6,0.1,103,-0.167410244,-0.824110266,0.371846804,0.040086491,-0.14,0.15,82.61111111,0
8.41,657.6,0.1,102.7,-0.171972686,-0.602146436,-0.027721401,-0.509173256,-0.12,0.23,82.61111111,0
8.42,658.6,0.4,102.6,-0.054755902,-0.447326928,-0.164213892,-0.866433026,-0.18,0.19,82.66666667,0
8.43,659.6,0.4,102.6,-0.011144174,-0.319496636,-0.351915807,-0.929821091,-0.19,0.15,82.61111111,0
8.44,660.3,0.4,102.5,-0.001382216,-0.255908133,-0.168348812,-0.778448709,-0.14,0.3,82.63888889,0
8.45,660.8,0.4,102.6,-0.005181583,-0.337894798,-0.147797649,-0.570216134,-0.15,0.18,82.58333333,0
8.46,661.6,0.2,102.6,-0.112820608,-0.565982931,-0.045696158,-0.420771921,-0.14,0.22,82.61111111,0
8.47,662.6,0.2,102.5,-0.274640603,-0.90673152,-0.009133417,-0.306398745,-0.14,0.1,82.63888889,0
8.48,663.6,0.2,102.5,-0.407051545,-1.193714741,-0.002166652,-0.272835491,-0.14,0.12,82.55555556,0
8.49,664.3,0.2,102.7,-0.482695458,-1.296620618,-0.027215422,-0.384584715,-0.14,0.2,82.61111111,0
8.5,664.8,0,102.8,-0.459788255,-1.239991479,-0.146152114,-0.636169954,-0.16,0.15,82.69444444,0
8.51,665.6,0,102.7,-0.395338721,-1.192686322,-0.301944017,-0.965908063,-0.12,0.28,82.72222222,0
8.52,666.6,0.4,102.8,-0.38138878,-1.166727314,-0.422458919,-1.214674911,-0.12,0.22,82.66666667,0
8.53,667.6,0.4,102.7,-0.420998045,-1.253473029,-0.477964988,-1.284926372,-0.14,0.3,82.63888889,0
8.54,668.6,0.4,102.5,-0.516155204,-1.427854046,-0.446266301,-1.230066533,-0.11,0.29,82.63888889,0
8.55,669.3,0.4,102.7,-0.637730186,-1.649901202,-0.392405367,-1.187227736,-0.1,0.19,82.66666667,0
8.56,669.8,0.2,102.5,-0.765402828,-1.807608708,-0.389627548,-1.184770512,-0.09,0.19,82.69444444,0
8.57,670.6,0.2,102.4,-0.898200028,-1.876573334,-0.440694777,-1.289568434,-0.08,0.2,82.69444444,0
8.58,671.6,0.1,102.6,-0.826996146,-1.917497865,-0.541352318,-1.473874596,-0.12,0.19,82.72222222,0
8.59,672.6,0.1,102.5,-0.636561981,-1.158521304,-0.664353983,-1.682788221,-0.14,0.26,82.72222222,0
8.6,673.6,0.2,102.4,-0.343380142,-0.712219144,-0.793229127,-1.822059542,-0.16,0.29,82.77777778,0
8.61,674.3,0.2,102.5,-0.035176496,-0.232586393,-0.883260966,-1.885159581,-0.14,0.2,82.72222222,0
8.62,674.8,0,102.6,0.170887675,0.093287309,-0.78685022,-1.757496023,-0.13,0.25,82.66666667,0
8.63,675.6,0,102.5,0.265535855,0.305511691,-0.574597969,-1.064195295,-0.16,0.22,82.69444444,0
8.64,676.6,-0.1,102.5,0.25737123,0.262491894,-0.277789937,-0.610146339,-0.17,0.2,82.66666667,0
8.65,677.6,-0.1,102.5,0.03565958,-0.018985931,0.008154092,-0.164062598,-0.12,0.16,82.66666667,0
8.66,678.6,0.2,102.5,-0.188895347,-0.567524834,0.190624824,0.137542827,-0.19,0.2,82.69444444,0
8.67,679.3,0.2,102.5,-0.553866109,-0.950830829,0.263827217,0.296508798,-0.16,0.22,82.69444444,0
8.68,679.8,-0.1,102.4,-0.93602995,-1.700329261,0.211196203,0.203869597,-0.14,0.3,82.75,0
8.69,680.6,-0.1,102.7,-1.209123622,-1.878496678,-0.011167247,-0.133373698,-0.14,0.23,82.72222222,0
8.7,681.6,0,102.5,-1.006361526,-1.506292372,-0.265371249,-0.647842697,0.01,0.1,82.80555556,0
8.71,682.6,0,102.5,-0.976057511,-1.44423788,-0.634148949,-1.108281262,-0.14,0.21,82.75,0
8.72,683.3,-0.1,102.5,-0.202950767,-0.439535096,-0.993875333,-1.738067823,-0.15,0.23,82.75,0
8.73,683.8,-0.1,102.5,-0.090583343,-0.032815958,-1.166215187,-1.799730951,-0.12,0.27,82.66666667,0
8.74,684.6,0.4,102.6,0.075820833,-0.050095202,-0.999873985,-1.493007628,0.01,0.12,82.75,0
8.75,685.6,0.4,102.4,-0.209421967,-0.197215753,-0.812093483,-1.2311559,-0.11,0.28,82.72222222,0
8.76,686.6,0,102.2,-0.46975827,-0.755491811,-0.179210021,-0.353604357,-0.04,0.25,82.75,0
8.77,687.6,0,102.5,-0.719191169,-0.999202873,-0.055794148,-0.036428433,-0.11,0.25,82.77777778,0
8.78,688.3,0,102.2,-0.726956737,-1.057975237,0.01540208,-0.081257566,-0.16,0.29,82.80555556,0
8.79,688.8,0,102.5,-0.712983443,-0.629698233,-0.264374044,-0.315057285,-0.17,0.23,82.83333333,0
8.8,689.6,0.1,102.5,-0.108424957,-0.20241385,-0.522726473,-0.807244956,-0.17,0.3,82.80555556,0
8.81,690.6,0.1,102.6,0.183993594,0.244563783,-0.720850105,-1.011758241,-0.12,0.29,82.77777778,0
8.82,691.6,0,102.7,0.217514592,0.514750152,-0.723953894,-0.965939041,-0.22,0.23,82.77777778,0
8.83,692.6,0,102.9,0.457731749,0.561588166,-0.582627539,-0.537566465,-0.16,0.31,82.75,0
8.84,693.3,-0.1,102.3,0.291657232,0.511966065,-0.045743964,-0.106602549,-0.14,0.26,82.80555556,0
8.85,693.8,-0.1,102.3,0.133088357,0.207147969,0.19114549,0.302209586,-0.16,0.27,82.77777778,0
8.86,694.6,0.2,102.2,-0.062780619,-0.157463131,0.268701229,0.524730623,-0.12,0.31,82.80555556,0
8.87,695.6,0.2,102.4,-0.218863687,-0.401512831,0.422420163,0.551037269,-0.15,0.26,82.77777778,0
8.88,696.6,0,102.2,-0.271262805,-0.495252893,0.25766741,0.446627184,-0.14,0.3,82.83333333,0
8.89,697.6,0,102.3,-0.291050649,-0.494269527,0.091245442,0.129257169,-0.05,0.25,82.83333333,0
8.9,698.3,0.3,102.4,-0.186156273,-0.430260453,-0.096237599,-0.209776082,-0.11,0.25,82.83333333,0
8.91,698.8,0.3,102.4,-0.220997762,-0.463252578,-0.230071802,-0.421563731,-0.12,0.33,82.80555556,0
8.92,699.6,-0.1,102.5,-0.199671607,-0.407476303,-0.275534909,-0.495040589,-0.1,0.21,82.80555556,0
8.93,700.6,-0.1,102.5,-0.116923076,-0.25576155,-0.268404439,-0.480450264,-0.12,0.22,82.86111111,0
8.94,701.6,-0.1,102.3,-0.020766465,-0.126268973,-0.193668853,-0.43737427,-0.11,0.32,82.83333333,0
8.95,702.6,-0.1,102.4,0.006344613,-0.039228571,-0.216420616,-0.451281541,-0.13,0.19,82.80555556,0
8.96,703.3,-0.2,102.2,0.018074348,0.016602523,-0.181866435,-0.374831526,-0.11,0.23,82.80555556,0
8.97,703.8,-0.2,102.5,0.022124386,0.056461792,-0.096067785,-0.227676061,-0.12,0.31,82.83333333,0
8.98,704.6,-0.1,102.4,0.061717285,0.134184055,-0.014920729,-0.107501177,-0.16,0.3,82.83333333,0
8.99,705.6,-0.1,102.2,0.123571015,0.254754951,0.008862119,-0.027245769,-0.15,0.43,82.83333333,0
9,706.6,-0.3,102.4,0.188869176,0.359288611,0.018944697,0.025168231,-0.16,0.22,82.80555556,0
9.01,707.3,-0.3,102.2,0.286094069,0.432861516,0.03067231,0.073241669,-0.15,0.2,82.75,0
9.02,707.8,0,102.2,0.183967386,0.438544877,0.075071219,0.160214754,-0.09,0.3,82.83333333,0
9.03,708.6,0,102.2,0.148887314,0.278538368,0.137650713,0.277294672,-0.14,0.3,82.83333333,0
9.04,709.6,0,102.3,-0.032933308,0.071769244,0.209683266,0.375039238,-0.13,0.32,82.91666667,0
9.05,710.6,0,102.3,-0.170326695,-0.144083357,0.264351718,0.43407148,-0.13,0.3,82.94444444,0
9.06,711.6,-0.3,102.2,-0.225524068,-0.18846759,0.17639376,0.404000212,-0.13,0.21,82.80555556,0
9.07,712.3,-0.3,102.5,-0.219075978,-0.191444526,0.109483224,0.23372745,-0.11,0.42,82.80555556,0
9.08,712.8,-0.1,102.3,-0.112314306,0.072601077,-0.063156691,0.024286639,-0.04,0.44,82.80555556,0
9.09,713.6,-0.1,102.5,0.072221705,0.217706246,-0.182446533,-0.153828925,-0.09,0.3,82.83333333,0
9.1,714.6,0,102.4,0.275303029,0.382728719,-0.224140141,-0.189106518,-0.06,0.29,82.80555556,0
9.11,715.6,0,102.3,0.577523133,0.741137367,-0.196162151,-0.134773484,-0.12,0.25,82.80555556,0
9.12,716.6,0,102.4,0.671025313,1.07185154,-0.072657746,0.103783998,-0.16,0.34,82.72222222,0
9.13,717.3,0,102.4,0.730359452,0.727739067,0.116010437,0.253288665,-0.11,0.26,82.80555556,0
9.14,717.8,0,102.4,0.585580704,0.659485035,0.34016731,0.459652521,-0.14,0.2,82.72222222,0
9.15,718.6,0,102.1,0.445034936,0.253495817,0.597514893,0.811847573,-0.13,0.34,82.77777778,0
9.16,719.6,-0.2,101.7,0.022351587,-0.167269232,0.68358158,0.999030595,-0.14,0.3,82.75,0
9.17,720.6,-0.2,100.9,-0.205544142,-0.54031318,0.699404216,0.713145629,-0.12,0.34,82.72222222,0
9.18,721.6,0.4,97.9,-0.458384576,-0.795488319,0.555876341,0.573679171,-0.12,0.32,82.72222222,0
9.19,722.3,0.4,93.4,-0.591960723,-0.805220321,0.354967518,0.163837159,-0.16,0.15,82.75,0
9.2,722.8,1.1,90.2,-0.454732628,-0.634729851,-0.025920185,-0.2462856,-0.17,0.27,82.80555556,0
9.21,723.6,1.1,79.9,-0.288545041,-0.34084106,-0.258846098,-0.594107321,-0.14,0.28,82.75,0
9.22,724.6,6.5,63.4,-0.069489779,-0.041853891,-0.486579978,-0.797542561,0.06,0.02,82.75,0
9.23,725.6,6.5,51.6,0.101632234,0.196478671,-0.562782606,-0.768969793,-0.05,0.22,82.72222222,0
9.24,726.3,18.6,40.6,0.207439571,0.291870491,-0.419154874,-0.57181358,-0.07,0.2,82.55555556,0
9.25,726.8,18.6,36.2,0.194414912,0.343039451,-0.242086795,-0.277430489,-0.04,0.3,82.47222222,0
9.26,727.6,26.7,27.4,0.129623242,0.365335307,-0.033243541,0.008628561,0.01,0.32,82.19444444,0
9.27,728.6,26.7,22.7,0.168491658,0.404399334,0.12376842,0.216435804,-0.06,0.2,82.08333333,0
9.28,729.6,43.5,16.8,0.103709579,0.414780721,0.204803557,0.302226393,-0.03,0.2,81.88888889,0
9.29,730.6,43.5,12.8,0.089383536,0.198307481,0.181664002,0.347427245,-0.02,0.16,81.66666667,0
9.3,731.3,58.4,10,0.077230566,0.159189842,0.136834275,0.37258263,-0.06,0.06,81.38888889,0
9.31,731.8,58.4,9.1,0.07497913,0.165936338,0.156850936,0.40626477,0.18,-0.1,81.11111111,0
9.32,732.6,69.7,7.1,0.085294812,0.14394354,0.101267322,0.377877067,-0.09,0.15,80.91666667,0
9.33,733.6,69.7,4.6,0.054435449,0.093553721,0.08744217,0.192058667,-0.16,0.14,80.44444444,0
9.34,734.6,79.1,3.4,-0.197967514,-0.159317853,0.076900053,0.160180235,-0.11,0.22,80.11111111,0
9.35,735.6,79.1,2.1,-0.428677092,-0.391739715,0.076364534,0.162982688,0.06,-0.1,79.86111111,0
9.36,736.3,84.6,1.6,-0.370163765,-0.412446475,0.081485091,0.137722701,-0.2,0.28,79.47222222,0
9.37,736.8,84.6,1.2,-0.421681343,-0.112672297,0.028723035,0.067793569,-0.17,0.18,79.36111111,0
9.38,737.6,90.6,0.1,0.199599728,0.507380871,-0.217866868,-0.179364897,-0.19,0.15,78.55555556,0
9.39,738.6,90.6,-0.3,0.499601349,0.913284623,-0.424367797,-0.393264693,-0.11,0.14,78,0
9.4,739.3,94,-0.5,0.505148517,0.79611897,-0.373025456,-0.395794662,-0.11,0.06,77.36111111,0
9.41,739.8,94,-0.5,0.503624571,0.54218097,-0.391627934,-0.082678286,-0.17,0.16,77.25,0
9.42,740.6,99.2,-0.7,0.168214018,0.351770147,0.202467327,0.511260748,-0.2,0.2,77.05555556,0
9.43,741.6,99.2,-0.7,0.189704977,0.325527359,0.494178513,0.905947498,-0.44,0,76.91666667,0
9.44,742.3,101.4,-0.6,0.17983947,0.300212952,0.504870525,0.801990634,-0.62,0.14,76.61111111,0
9.45,742.8,101.4,-0.6,0.175567534,0.294567011,0.50371185,0.556724357,-0.92,0.05,76.44444444,0
9.46,743.6,102.9,-0.7,0.113075015,0.1334359,0.190739065,0.364557499,-1.53,-0.04,75.83333333,0
9.47,744.6,102.9,-0.7,-6.13E-05,-0.143378366,0.188100864,0.327486156,-1.98,0.23,75.61111111,0
9.48,745.6,103.8,-0.9,-0.181391344,-0.529364529,0.180727174,0.302490757,-2.35,0.04,75.22222222,0
9.49,746.3,103.8,-0.8,-0.458897857,-1.069067119,0.175992489,0.295128647,-2.65,0.07,75,0
9.5,746.8,106,-0.8,-0.699318139,-1.521601053,0.121145262,0.154244277,-3.09,0.1,74.80555556,0
9.51,747.6,106,-0.8,-0.866525701,-1.60202678,0.016208552,-0.103570332,-3.17,-0.18,74.30555556,0
9.52,748.6,107.9,-0.8,-0.832382873,-1.518992252,-0.15174698,-0.466262375,-3.01,0.02,73.88888889,0
9.53,749.6,107.9,-0.9,-0.713000052,-1.307362494,-0.409738639,-0.973460869,-3.01,-0.04,73.69444444,0
9.54,750.3,108.2,-0.9,-0.595311814,-1.172838251,-0.654082387,-1.43645552,-3.14,-0.11,73.08333333,0
9.55,750.8,108.2,-1,-0.458992581,-0.820759664,-0.831010205,-1.584944062,-3.27,0.14,72.66666667,0
9.56,751.3,108.4,-0.8,-0.376555183,-0.624709906,-0.840459473,-1.538634347,-3.29,-0.05,72.25,0
9.57,751.8,108.4,-0.9,-0.206135797,-0.406175839,-0.742913674,-1.36039033,-3.42,0.11,72.02777778,0
9.58,752.6,109.8,-0.7,-0.07204314,-0.213567265,-0.628148724,-1.210372677,-3.42,0.27,71.69444444,0
9.59,753.6,109.8,-0.8,-0.067992965,-0.211965129,-0.50070717,-0.928498045,-3.52,-0.08,71.27777778,0
9.6,754.6,107.9,-0.8,-0.094677451,-0.341795875,-0.403775544,-0.689444423,-3.79,-0.03,71.11111111,0
9.61,755.3,107.9,-0.8,-0.235168407,-0.537157465,-0.26529633,-0.482039227,-3.79,-0.06,70.47222222,0
9.62,755.8,107.4,-0.8,-0.309564559,-0.735817977,-0.120939812,-0.283801672,-3.69,-0.06,70.33333333,0
9.63,756.6,107.4,-0.6,-0.404192377,-0.951640341,-0.06956312,-0.212586238,-3.63,-0.1,70.02777778,0
9.64,757.3,106.1,-0.8,-0.531381681,-1.099021375,-0.083904138,-0.289379379,-3.65,-0.02,69.47222222,0
9.65,757.8,106.1,-1.1,-0.540249674,-1.162362777,-0.174666988,-0.453026402,-3.64,-0.07,69.25,0
9.66,758.3,106.3,-1,-0.443107844,-1.119442477,-0.275888453,-0.645892461,-3.7,-0.02,68.83333333,0
9.67,758.8,106.3,-0.8,-0.373549975,-0.956699962,-0.360001213,-0.850851359,-3.73,0.01,68.63888889,0
9.68,759.6,105.9,-0.8,-0.301913718,-0.887545066,-0.468526484,-1.026187704,-3.76,-0.2,68.22222222,0
9.69,760.6,105.9,-0.9,-0.338763171,-0.870469306,-0.535648589,-1.129498615,-3.73,-0.15,67.86111111,0
9.7,761.3,104.9,-0.9,-0.332549067,-0.840730753,-0.495465857,-1.142575885,-3.46,-0.17,67.22222222,0
9.71,761.8,104.9,-0.8,-0.197307531,-0.866671088,-0.412463176,-1.047744043,-3.53,-0.23,67.05555556,0
9.72,762.6,103.6,-0.7,-0.229512273,-0.726893649,-0.343348961,-0.927545061,-3.58,-0.18,66.61111111,0
9.73,763.3,103.6,-0.8,-0.248130991,-0.722989838,-0.316497979,-0.880786829,-3.53,-0.03,66.25,0
9.74,763.8,103.1,-0.7,-0.27664596,-0.722894029,-0.33649512,-0.8596152,-3.6,-0.07,66.05555556,0
9.75,764.6,103.1,-0.7,-0.221042846,-0.582063493,-0.287480468,-0.849375246,-3.66,-0.02,65.69444444,0
9.76,765.3,100.8,-0.8,-0.21002747,-0.484401545,-0.207473675,-0.82254723,-3.61,-0.03,65.33333333,0
9.77,765.8,100.8,-0.9,-0.174890165,-0.259157834,-0.23485525,-0.72577338,-3.57,-0.06,64.97222222,0
9.78,766.6,97.2,-0.8,-0.022737531,-0.155594639,-0.255687134,-0.722964449,-3.55,-0.13,64.83333333,0
9.79,767.3,97.2,-0.9,0.236063085,0.088834609,-0.262841046,-0.687929199,-3.58,-0.25,64.36111111,0
9.8,767.8,93.4,-0.9,0.041577798,0.384556552,-0.218588702,-0.560305138,-3.55,-0.3,64.19444444,0
9.81,768.3,93.4,-0.9,0.565182917,0.815631233,-0.203103955,-0.440019132,-3.59,-0.23,63.83333333,0
9.82,768.8,91.7,-0.6,0.757716535,1.009692824,-0.148440858,-0.241155025,-3.53,-0.16,63.83333333,0
9.83,769.6,91.7,-0.8,0.539990112,1.067849362,0.018575597,-0.116575657,-3.32,-0.33,63.30555556,0
9.84,770.3,89.5,-0.8,0.305770832,0.864701869,0.211129679,0.126746759,-3.41,-0.26,62.94444444,0
9.85,770.8,89.5,-1,0.38364203,0.183514178,0.101283933,0.43371154,-3.31,-0.29,62.58333333,0
9.86,771.3,86.2,-0.9,0.1700615,-0.784518471,0.582425484,0.833010639,-3.34,-0.34,62.44444444,0
9.87,771.8,86.2,-1,-0.753785682,-0.915071537,0.73898465,1.014696266,-3.38,-0.3,62.27777778,0
9.88,772.6,84.2,-0.9,-1.12327281,-1.195974376,0.528917414,1.05824558,-3.36,-0.33,61.97222222,0
9.89,773.3,84.2,-0.8,-1.207021923,-1.12622644,0.30730079,0.85131838,-3.38,-0.46,61.86111111,0
9.9,773.8,82.2,-0.9,-0.262601778,-0.356702049,0.382996949,0.189157097,-3.43,-0.47,61.77777778,0
9.91,774.6,82.2,-0.8,1.142245435,0.949201337,0.174214638,-0.765694784,-3.44,-0.39,61.25,0
9.92,775.3,79.7,-1,2.352104256,2.062920114,-0.723615831,-0.910808098,-3.32,-0.23,61.02777778,0
9.93,775.8,79.7,-0.7,2.983346195,2.831926083,-1.102393486,-1.180100855,-3.29,-0.35,60.55555556,0
9.94,776.3,78,-0.6,3.238671986,2.990591497,-1.201461585,-1.130857201,-3.33,-0.37,60.36111111,0
9.95,776.8,78,-0.8,2.116992927,2.626731975,-0.33185585,-0.413131063,-3.29,-0.37,60.16666667,0
9.96,777.6,75.7,-0.7,1.314894173,1.015621468,0.984021764,0.802121409,-3.26,-0.58,59.69444444,0
9.97,778.3,75.7,-1,0.389399293,-0.398315347,2.190352961,1.9140222,-3.26,-0.64,59.61111111,0
9.98,778.8,74.7,-0.8,-0.164319501,-1.207550323,2.876381289,2.701616852,-3.3,-0.39,59.44444444,0
9.99,779.3,74.7,-0.8,-0.529302624,-1.630531054,3.190224159,2.960484884,-3.33,-0.47,59.13888889,0
10,779.8,72.9,-1,-0.707774304,-1.699248695,2.348321526,2.701772257,-3.29,-0.52,59.13888889,0
10.01,780.6,72.9,-0.9,-0.646347571,-1.552502383,1.50818093,1.403860851,-3.15,-0.48,58.63888889,0
10.02,781.3,70.2,-0.9,-0.541694169,-1.268297873,0.626664757,-0.035829955,-3.12,-0.43,58.33333333,0
10.03,781.8,70.2,-1.2,-0.418594042,-0.997594795,-0.015355583,-0.989846294,-3.02,-0.5,58.11111111,0
10.04,782.3,68.8,-0.8,-0.314790952,-0.811674589,-0.422628229,-1.506905574,-2.97,-0.56,58,0
10.05,782.8,68.8,-0.9,-0.312854764,-0.677367048,-0.654190885,-1.678617264,-2.95,-0.48,57.77777778,0
10.06,783.3,68.5,-1,-0.240944151,-0.662863264,-0.666648644,-1.601000935,-2.9,-0.55,57.25,0
10.07,783.8,68.5,-0.9,-0.361126994,-0.814013171,-0.579710293,-1.371537268,-2.93,-0.6,57.25,0
10.08,784.6,68.2,-0.8,-0.490095356,-0.978421528,-0.46611616,-1.10209821,-2.98,-0.52,56.75,0
10.09,785.3,68.2,-0.8,-0.625921808,-1.057740463,-0.356330376,-0.886075248,-2.97,-0.62,56.61111111,0
10.1,785.8,67.7,-0.7,-0.483218289,-1.04726366,-0.31366107,-0.733298095,-3.04,-0.72,56.27777778,0
10.11,786.3,67.7,-1.1,-0.466123327,-0.98819206,-0.273482216,-0.669425926,-3.01,-0.69,56.13888889,0
10.12,786.8,65.6,-0.9,-0.370704364,-0.934044896,-0.304027023,-0.742200464,-2.95,-0.65,55.86111111,0
10.13,787.3,65.6,-1,-0.420832152,-1.026420798,-0.425706084,-0.896338339,-2.88,-0.65,55.69444444,0
10.14,787.8,64.5,-0.5,-0.543499889,-1.248407723,-0.553971721,-1.015723579,-2.87,-0.75,55.5,0
10.15,788.6,64.5,-0.9,-0.709351056,-1.557996709,-0.561934134,-1.053042708,-2.88,-0.67,55.25,0
10.16,789.3,62.8,-0.9,-0.900742914,-1.683795842,-0.47596221,-1.022190295,-2.9,-0.68,54.97222222,0
10.17,789.8,62.8,-0.8,-1.044336868,-1.521393344,-0.427452486,-0.966247613,-2.82,-0.81,54.83333333,0
10.18,790.3,62.2,-1,-0.875387552,-1.146508902,-0.389870304,-0.969364049,-2.84,-0.72,54.58333333,0
10.19,790.8,62.2,-0.7,-0.663637868,-0.499199585,-0.465578577,-1.107396624,-2.79,-0.76,54.41666667,0
10.2,791.3,61.6,-0.7,0.06518752,0.271495383,-0.600465554,-1.354743681,-2.74,-0.65,54.08333333,0
10.21,791.8,61.6,-1,0.766675564,1.016745706,-0.770135626,-1.597949538,-2.65,-0.66,53.88888889,0
10.22,792.3,59.7,-0.8,1.098629081,1.327794747,-0.942928843,-1.636084221,-2.67,-0.5,53.55555556,0
10.23,792.8,59.7,-0.9,1.257111898,0.926355278,-0.997647524,-1.417793584,-2.6,-0.51,53.38888889,0
10.24,793.3,58.3,-0.8,0.934481764,0.843584686,-0.821824302,-0.982768443,-2.69,-0.27,53.08333333,0
10.25,793.8,58.3,-0.8,0.672617719,0.255737449,-0.494846137,-0.320711102,-2.74,-0.28,53.05555556,0
10.26,794.3,57.5,-0.9,0.106349473,-0.490830552,0.205575743,0.420641715,-2.47,-0.58,52.80555556,0
10.27,794.8,57.5,-0.8,-0.3831205,-1.273736029,0.825429462,1.07179963,-2.71,-0.26,52.69444444,0
10.28,795.6,56.1,-0.9,-0.367568131,-1.853363896,1.121539033,1.269763478,-2.62,-0.32,52.44444444,0
10.29,796.2,56.1,-1,-0.918231533,-2.203136176,1.216875554,0.916032665,-2.52,-0.35,52.25,0
10.3,796.533,55.7,-1,-0.887220278,-2.226081039,0.909646517,0.787833116,-2.56,-0.36,52.25,0
10.31,796.867,55.7,-0.9,-0.984214229,-2.023046238,0.621915481,0.188891623,-2.7,-0.22,52.16666667,0
10.32,797.6,52.3,-0.8,-0.54093236,-1.650059724,0.075376055,-0.540372424,-2.72,-0.25,51.88888889,0
