Times,Distance,pBrake,rPedal,Zp_FL,Zp_FR,Zp_RL,Zp_RR,Ax,Ay,Car_Speed,DRS_Position
0.72,52.6,0,102.6,-0.126840215,-0.027973816,-0.173564868,-0.306237736,0.13,0.15,72.72222222222223,98.8
0.73,53.3,0,102.7,0.052181272687669776,0.28044198655948127,-0.150167286,-0.231433058,0.07,0.16,72.72222222222223,99.1
0.74,53.8,0.3,102.8,0.3112523546424294,0.6006276859104995,-0.151850798,-0.18612087,0.06,0.11,72.77777777777777,99
0.75,54.6,0.3,102.6,0.5813286245549218,0.8972906358060379,-0.15627998,-0.165839861,0.09,0.14,72.83333333333333,99.1
0.76,55.3,0,102.4,0.783483114,1.2700034051384252,-0.136158633,-0.069459957,0.1,0.19,72.86111111111111,99
0.77,55.8,0,102.5,0.893599318,0.8528337015542256,-0.003357785,0.18476004822721323,0.06,0.14,72.80555555555556,99
0.78,56.6,0,102.4,0.8707389099343196,0.8157024720517154,0.2314688677898904,0.5020233517571266,0.04,0.2,72.80555555555556,99.1
0.79,57.6,0,102.5,0.7349693054370199,0.4185383011416271,0.4990465899412734,0.8069086443789464,0.07,0.19,72.86111111111111,98.8
0.8,58.3,-0.4,102.5,0.3665305017098155,-0.134602636,0.722327957,1.1572514791114596,0.1,0.14,72.94444444444444,98.9
0.81,58.8,-0.4,102.7,-0.076443599,-0.72768892,0.8600904763853363,0.9797802652121539,0.11,0.18,72.97222222222221,99.1
0.82,59.6,0,102.6,-0.368759657,-1.153242321,0.8777182685288132,0.8270387596701468,0.13,0.23,73.05555555555556,99.1
0.83,60.6,0,102.5,-0.563682763,-1.435379858,0.7761095735837166,0.538885124,0.12,0.18,73,99
0.84,61.3,0.3,102.4,-0.601302394,-1.422244699,0.4765364798575927,0.030550462205856332,0.11,0.11,73.05555555555556,99.1
0.85,61.8,0.3,102.7,-0.473999912,-1.055401696,0.054656457052148166,-0.552162529,0.07,0.29,73.11111111,99.1
0.86,62.6,-0.1,102.6,-0.360746269,-0.827573414,-0.283403052,-1.028980267,0.05,0.18,73.11111111,98.9
0.87,63.3,-0.1,102.6,-0.313770146,-0.672228153,-0.506593823,-1.352747618,0.18,0.07,73.08333333333334,98.9
0.88,63.8,0.2,102.6,-0.322428983,-0.676454972,-0.590335435,-1.42607389,0.09,0.19,73.11111111,98.9
0.89,64.6,0.2,102.7,-0.368613197,-0.762227188,-0.510694829,-1.161144124,0.06,0.17,73.16666666666666,99.1
0.9,65.6,0.5,102.4,-0.446269253,-0.936087925,-0.393285176,-0.893030765,0.09,0.18,73.19444444444444,98.9
0.91,66.3,0.5,102.5,-0.580172115,-1.149461862,-0.327321324,-0.717040522,0.08,0.21,73.16666666666666,99.1
0.92,66.8,0.3,102.3,-0.658747429,-1.232210405,-0.319937152,-0.675238583,0.05,0.19,73.22222222222223,99.1
0.93,67.6,0.3,102.6,-0.680695415,-1.325191469,-0.355451509,-0.737783617,0.08,0.14,73.22222222222223,99
0.94,68.6,0.5,102.8,-0.594314364,-0.87070963,-0.424301227,-0.886904675,0.11,0.19,73.30555555555554,98.8
0.95,69.3,0.5,102.7,-0.423762072,-0.648204773,-0.542198121,-1.08895038,0.06,0.19,73.33333333333333,99.1
0.96,69.8,0.1,102.5,-0.246333613,-0.374328954,-0.636611195,-1.208898489,0.23,-0.05,73.36111111111111,99
0.97,70.6,0.1,102.4,-0.193238272,-0.18227263,-0.674532328,-1.299081991,0.08,0.19,73.36111111111111,99.2
0.98,71.6,0.4,102.4,-0.035699613,-0.060627332,-0.618266728,-0.996731646,0.05,0.19,73.36111111111111,99
0.99,72.3,0.4,102.7,0.013801991524898657,0.095603123,-0.470623567,-0.709340921,0.14,0.17,73.44444444444444,99.1
1,72.8,0.2,102.5,0.13629106826332196,0.23196930211415606,-0.294796741,-0.449135888,0.07,0.23,73.44444444444444,99.1
1.01,73.6,0.2,102.6,0.2958134161993129,0.3431667978323421,-0.207717357,-0.234646339,0.11,0.22,73.47222222222221,99.3
1.02,74.3,0,102.5,0.41444483777754304,0.5000658030131111,-0.078660364,-0.093799973,0.11,0.12,73.44444444444444,99
1.03,74.8,0,102.6,0.4094869016422131,0.5462215217472216,0.000478307,0.053552663,0.13,0.19,73.47222222222221,99.1
1.04,75.6,0.4,102.5,0.36344289940710356,0.5278951494136774,0.10348215595388432,0.19544338383225007,0.1,0.22,73.52777777777777,99
1.05,76.6,0.4,102.5,0.39917316393406277,0.6040411379728411,0.2532738358444728,0.31351393185108906,0.12,0.14,73.61111111111111,99.1
1.06,77.3,-0.1,102.7,0.44642332555927305,0.7284288335352768,0.38272039423395304,0.4581078329771509,0.07,0.26,73.61111111111111,99.1
1.07,77.8,-0.1,103,0.6091357141750576,0.8996081500250732,0.4108090268826694,0.5339132468795966,0.06,0.19,73.58333333333333,98.8
1.08,78.6,-0.2,102.7,0.7383084751123062,1.0640545063695899,0.37559231343968075,0.5327308429760762,0.06,0.11,73.66666666666666,98.8
1.09,79.6,-0.2,102.4,0.8415590198824818,1.1319143314272038,0.3899032771487115,0.5842857652531818,0.06,0.15,73.63888889,99.1
1.1,80.6,0.3,102.4,1.0097393604998806,1.212689257,0.43422386873513424,0.6963133387036482,0.04,0.11,73.66666666666666,99
1.11,81.3,0.3,102.6,1.1663384776766708,1.325593871517855,0.5669315041501295,0.8552077949782407,0.02,0.21,73.69444444444444,99.1
1.12,81.8,0,102.5,1.0889388110679685,1.2955943580697697,0.705212863,1.0219213759774355,0.07,0.24,73.75,99.1
1.13,82.6,0,102.8,0.7869275544552531,0.9513194719719698,0.8151091982453551,1.114530595,0.04,0.08,73.77777777777779,98.8
1.14,83.3,-0.1,102.5,0.3673934313400663,0.4279938484223158,0.9667882400965637,1.192060367833748,0.07,0.11,73.80555555555556,99
1.15,83.8,-0.1,102.5,0.10366533522925171,0.011628748646459948,1.1265966657366346,1.2969408749049338,0.12,0.19,73.83333333333333,99.1
1.16,84.6,-0.1,102.7,-0.025727557,-0.124706294,1.1083640858177757,1.3031234446488593,0.13,0.11,73.83333333333333,99
