Nr;Driver;Team;TL_Nr;Camera;Lap;Time;Total_Infractions;TL_After;TL_PREVIOUS
17;Nacho TUÑON;Tecnicar by Amtog;3;Turn 4;7;15:09:08.493;4;no;no
17;Nacho TUÑON;Tecnicar by Amtog;4;Turn 4;14;15:20:17.562;4;no;no
19;Matus RYBA;Griffin Core;1;Turn 6;2;15:01:24.034;4;no;no
19;Matus RYBA;Griffin Core;2;Turn 1;11;15:15:16.128;4;no;no
19;Matus RYBA;Griffin Core;3;Turn 4;17;15:25:08.691;4;no;no
19;Matus RYBA;Griffin Core;4;Turn 4;19;15:28:20.478;4;no;no
22;Juan COTA;MP Motorsport;1;Turn 4;11;15:15:31.477;6;no;no
22;Juan COTA;MP Motorsport;2;Turn 4;14;15:20:17.562;6;no;no
22;Juan COTA;MP Motorsport;3;Turn 4;15;15:21:53.488;6;no;no
22;Juan COTA;MP Motorsport;4;Turn 4;18;15:26:40.742;6;no;no
22;Juan COTA;MP Motorsport;5;Turn 1;20;15:29:33.792;6;no;no
22;Juan COTA;MP Motorsport;6;Turn 4;20;15:29:52.307;6;no;no
23;Jan PRZYROWSKI;Griffin Core;1;Turn 6;14;15:20:11.050;2;no;no
23;Jan PRZYROWSKI;Griffin Core;2;Turn 6;17;15:24:55.642;2;no;no
24;Kyuho LEE;Rodin Motorsport;1;Turn 1;2;15:00:53.996;1;no;no
25;Miki BLASCOS;Monlau Motorsport;1;Turn 2;2;15:01:01.749;4;no;no
25;Miki BLASCOS;Monlau Motorsport;2;Turn 4;3;15:02:50.750;4;no;no
25;Miki BLASCOS;Monlau Motorsport;3;Turn 14;6;15:08:39.440;4;yes;no
25;Miki BLASCOS;Monlau Motorsport;4;Turn 4;13;15:18:53.150;4;no;no
27;Alexander JACOBY;Monlau Motorsport;1;Turn 1;10;15:13:46.463;8;no;no
27;Alexander JACOBY;Monlau Motorsport;2;Turn 2;10;15:13:55.825;8;no;no
27;Alexander JACOBY;Monlau Motorsport;3;Turn 6;10;15:14:19.039;8;no;no
27;Alexander JACOBY;Monlau Motorsport;4;Turn 4;11;15:15:43.886;8;no;no
27;Alexander JACOBY;Monlau Motorsport;5;Turn 2;11;15:15:35.159;8;no;no
27;Alexander JACOBY;Monlau Motorsport;6;Turn 14;11;15:16:44.975;8;yes;no
27;Alexander JACOBY;Monlau Motorsport;7;Turn 1;12;15:17:04.341;8;no;no
27;Alexander JACOBY;Monlau Motorsport;8;Turn 11;11;15:16:23.409;8;no;no
32;Wiktor DOBRZANSKI;Tecnicar by Amtog;1;Turn 4;3;15:02:53.560;5;no;no
32;Wiktor DOBRZANSKI;Tecnicar by Amtog;2;Turn 4;4;15:04:32.294;5;no;no
32;Wiktor DOBRZANSKI;Tecnicar by Amtog;3;Turn 11;3;15:03:33.148;5;no;no
32;Wiktor DOBRZANSKI;Tecnicar by Amtog;4;Turn 6;12;15:17:37.702;5;no;no
32;Wiktor DOBRZANSKI;Tecnicar by Amtog;5;Turn 1;17;15:25:10.130;5;no;no
33;Christopher EL FEGHALI;Drivex;1;Turn 6;2;15:01:22.958;3;no;no
33;Christopher EL FEGHALI;Drivex;2;Turn 6;3;15:03:00.965;3;no;no
33;Christopher EL FEGHALI;Drivex;3;Turn 4;20;15:29:55.768;3;no;no
37;Filippo FIORENTINO;Drivex;1;Turn 2;9;15:12:30.608;4;no;no
37;Filippo FIORENTINO;Drivex;2;Turn 1;14;15:20:23.004;4;no;no
37;Filippo FIORENTINO;Drivex;3;Turn 6;14;15:20:54.436;4;no;no
37;Filippo FIORENTINO;Drivex;4;Turn 4;14;15:20:41.491;4;no;no
39;Santino PANETTA;TC Racing;1;Turn 6;15;15:21:58.436;3;no;no
39;Santino PANETTA;TC Racing;2;Turn 4;15;15:21:45.288;3;no;no
39;Santino PANETTA;TC Racing;3;Turn 6;16;15:23:33.794;3;no;no
41;Stepan SUSLOV;DXR;1;Turn 2;3;15:02:44.025;5;no;no
41;Stepan SUSLOV;DXR;2;Turn 6;3;15:03:08.509;5;no;no
41;Stepan SUSLOV;DXR;3;Turn 4;4;15:04:30.553;5;no;no
41;Stepan SUSLOV;DXR;4;Turn 14;11;15:16:46.774;5;yes;no
41;Stepan SUSLOV;DXR;5;Turn 11;12;15:18:03.670;5;no;no
46;Nathan TYE;Rodin Motorsport;1;Turn 1;16;15:23:08.270;1;no;no
48;Gino TRAPPA;Drivex;1;Turn 4;3;15:02:46.884;2;no;no
48;Gino TRAPPA;Drivex;2;Turn 6;15;15:22:08.176;2;no;no
55;Emma FELBERMAYR;Rodin Motorsport;1;Turn 4;6;15:07:40.741;2;no;no
55;Emma FELBERMAYR;Rodin Motorsport;2;Turn 4;8;15:10:53.103;2;no;no
57;Kaiden HIGGINS;DXR;1;Turn 2;2;15:01:05.020;4;no;no
57;Kaiden HIGGINS;DXR;2;Turn 2;3;15:02:44.025;4;no;no
57;Kaiden HIGGINS;DXR;3;Turn 4;5;15:06:08.619;4;no;no
57;Kaiden HIGGINS;DXR;4;Turn 4;6;15:07:46.355;4;no;no
70;Aleksandar BOGUNOVIC;GRS Team;1;Turn 4;4;15:04:30.553;4;no;no
70;Aleksandar BOGUNOVIC;GRS Team;2;Turn 11;4;15:05:10.285;4;no;no
70;Aleksandar BOGUNOVIC;GRS Team;3;Turn 6;5;15:06:20.361;4;no;no
70;Aleksandar BOGUNOVIC;GRS Team;4;Turn 2;9;15:12:21.998;4;no;no
71;Yani STEVENHEYDENS;GRS Team;1;Turn 1;2;15:00:53.996;4;no;no
71;Yani STEVENHEYDENS;GRS Team;2;Turn 2;12;15:17:14.091;4;no;no
71;Yani STEVENHEYDENS;GRS Team;3;Turn 1;12;15:17:04.341;4;no;no
71;Yani STEVENHEYDENS;GRS Team;4;Turn 14;12;15:18:24.126;4;yes;no
77;Andrej PETROVIC;T-Code by Amtog;1;Turn 2;2;15:01:05.020;6;no;no
77;Andrej PETROVIC;T-Code by Amtog;2;Turn 1;3;15:02:34.283;6;no;no
77;Andrej PETROVIC;T-Code by Amtog;3;Turn 4;4;15:04:30.553;6;no;no
77;Andrej PETROVIC;T-Code by Amtog;4;Turn 2;15;15:22:04.016;6;no;no
77;Andrej PETROVIC;T-Code by Amtog;5;Turn 4;16;15:23:48.903;6;no;no
77;Andrej PETROVIC;T-Code by Amtog;6;Turn 6;17;15:25:36.977;6;no;no
78;Alfio SPINA;TC Racing;1;Turn 11;2;15:01:49.614;3;no;no
78;Alfio SPINA;TC Racing;2;Turn 4;7;15:09:09.760;3;no;no
78;Alfio SPINA;TC Racing;3;Turn 4;13;15:18:43.041;3;no;no
81;Noah MONTEIRO;Campos Racing;1;Turn 4;14;15:20:11.028;2;no;no
81;Noah MONTEIRO;Campos Racing;2;Turn 4;18;15:26:32.305;2;no;no
88;Rogerio GROTTA;TC Racing;1;Turn 6;4;15:04:46.037;4;no;no
88;Rogerio GROTTA;TC Racing;2;Turn 2;12;15:17:17.159;4;no;no
88;Rogerio GROTTA;TC Racing;3;Turn 1;16;15:23:36.473;4;no;no
88;Rogerio GROTTA;TC Racing;4;Turn 2;19;15:28:35.665;4;no;no
91;Lorenzo CAMPOS;Monlau Motorsport;1;Turn 4;2;15:01:13.752;3;no;no
91;Lorenzo CAMPOS;Monlau Motorsport;2;Turn 11;2;15:01:52.886;3;no;no
91;Lorenzo CAMPOS;Monlau Motorsport;3;Turn 2;20;15:30:33.829;3;no;no
99;Thomas STRAUVEN;Griffin Core;1;Turn 6;4;15:04:24.179;1;no;no
