Nr;Driver;Team;TL_Nr;Camera;Lap;Time;Total_Infractions;TL_After;TL_PREVIOUS
23;Jan PRZYROWSKI;Griffin Core;1;Turn 7;2;17:06:52.521;4;no;no
23;Jan PRZYROWSKI;Griffin Core;2;Turn 9;3;17:09:54.871;4;no;no
23;Jan PRZYROWSKI;Griffin Core;3;Turn 9;8;17:19:51.526;4;no;no
23;Jan PRZYROWSKI;Griffin Core;4;Turn 5;15;17:34:16.634;4;no;no
24;Kyuho LEE;Rodin Motorsport;1;Turn 1;2;17:06:27.884;5;no;no
24;Kyuho LEE;Rodin Motorsport;2;Turn 1;3;17:08:32.088;5;no;no
24;Kyuho LEE;Rodin Motorsport;3;Turn 1;5;17:12:39.020;5;no;no
24;Kyuho LEE;Rodin Motorsport;4;Turn 1;9;17:20:47.685;5;no;no
24;Kyuho LEE;Rodin Motorsport;5;Turn 5;16;17:36:21.224;5;no;no
25;Francisco MONARCA;Monlau Motorsport;1;Turn 9;4;17:11:05.340;3;no;no
25;Francisco MONARCA;Monlau Motorsport;2;Turn 1;9;17:20:25.949;3;no;no
25;Francisco MONARCA;Monlau Motorsport;3;Turn 9;15;17:34:30.464;3;no;no
27;Alexander JACOBY;Monlau Motorsport;1;Turn 7;2;17:06:54.926;8;no;no
27;Alexander JACOBY;Monlau Motorsport;2;Turn 9;3;17:09:12.660;8;no;no
27;Alexander JACOBY;Monlau Motorsport;3;Turn 7;4;17:11:03.775;8;no;no
27;Alexander JACOBY;Monlau Motorsport;4;Turn 1;4;17:10:32.819;8;no;no
27;Alexander JACOBY;Monlau Motorsport;5;Turn 9;6;17:15:20.592;8;no;no
27;Alexander JACOBY;Monlau Motorsport;6;Turn 9;8;17:19:24.063;8;no;no
27;Alexander JACOBY;Monlau Motorsport;7;Turn 1;8;17:18:41.353;8;no;no
27;Alexander JACOBY;Monlau Motorsport;8;Turn 5;9;17:21:01.973;8;no;no
32;Wiktor DOBRZANSKI;Tecnicar by Amtog;1;Turn 1;2;17:06:22.294;7;no;no
32;Wiktor DOBRZANSKI;Tecnicar by Amtog;2;Turn 1;3;17:08:27.620;7;no;no
32;Wiktor DOBRZANSKI;Tecnicar by Amtog;3;Turn 5;4;17:10:50.033;7;no;no
32;Wiktor DOBRZANSKI;Tecnicar by Amtog;4;Turn 9;7;17:17:15.142;7;no;no
32;Wiktor DOBRZANSKI;Tecnicar by Amtog;5;Turn 5;8;17:18:52.746;7;no;no
32;Wiktor DOBRZANSKI;Tecnicar by Amtog;6;Turn 7;10;17:23:04.525;7;no;no
32;Wiktor DOBRZANSKI;Tecnicar by Amtog;7;Turn 5;12;17:28:09.969;7;no;no
33;Christopher EL FEGHALI;Drivex;1;Turn 5;3;17:08:44.508;4;no;no
33;Christopher EL FEGHALI;Drivex;2;Turn 1;8;17:18:27.621;4;no;no
33;Christopher EL FEGHALI;Drivex;3;Turn 9;9;17:21:08.671;4;no;no
33;Christopher EL FEGHALI;Drivex;4;Turn 5;10;17:22:48.612;4;no;no
37;Filippo FIORENTINO;Drivex;1;Turn 9;4;17:11:13.813;5;no;no
37;Filippo FIORENTINO;Drivex;2;Turn 1;5;17:12:33.440;5;no;no
37;Filippo FIORENTINO;Drivex;3;Turn 7;7;17:17:08.134;5;no;no
37;Filippo FIORENTINO;Drivex;4;Turn 9;9;17:21:22.548;5;no;no
37;Filippo FIORENTINO;Drivex;5;Turn 5;10;17:23:01.228;5;no;no
39;Santino PANETTA;TC Racing;1;Turn 7;3;17:08:58.986;4;no;no
39;Santino PANETTA;TC Racing;2;Turn 7;12;17:28:20.470;4;no;no
39;Santino PANETTA;TC Racing;3;Turn 9;14;17:32:35.751;4;no;no
39;Santino PANETTA;TC Racing;4;Turn 1;16;17:35:54.226;4;no;no
41;Stepan SUSLOV;DXR;1;Turn 1;2;17:06:26.227;5;no;no
41;Stepan SUSLOV;DXR;2;Turn 1;5;17:12:37.487;5;no;no
41;Stepan SUSLOV;DXR;3;Turn 5;5;17:12:56.891;5;no;no
41;Stepan SUSLOV;DXR;4;Turn 5;9;17:21:01.973;5;no;no
41;Stepan SUSLOV;DXR;5;Turn 1;9;17:20:43.357;5;no;no
46;Nathan TYE;Rodin Motorsport;1;Turn 5;6;17:14:42.031;3;no;no
46;Nathan TYE;Rodin Motorsport;2;Turn 1;7;17:16:23.023;3;no;no
46;Nathan TYE;Rodin Motorsport;3;Turn 7;12;17:28:15.600;3;no;no
48;Gino TRAPPA;Drivex;1;Turn 9;5;17:13:13.935;4;no;no
48;Gino TRAPPA;Drivex;2;Turn 9;6;17:15:14.218;4;no;no
48;Gino TRAPPA;Drivex;3;Turn 5;8;17:18:52.746;4;no;no
48;Gino TRAPPA;Drivex;4;Turn 5;15;17:34:12.301;4;no;no
55;Emma FELBERMAYR;Rodin Motorsport;1;Turn 1;5;17:12:49.827;5;no;no
55;Emma FELBERMAYR;Rodin Motorsport;2;Turn 5;7;17:17:11.214;5;no;no
55;Emma FELBERMAYR;Rodin Motorsport;3;Turn 1;7;17:16:51.883;5;no;no
55;Emma FELBERMAYR;Rodin Motorsport;4;Turn 5;9;17:21:12.283;5;no;no
55;Emma FELBERMAYR;Rodin Motorsport;5;Turn 5;14;17:32:20.418;5;no;no
57;Artem SEVERIUKHIN;DXR;1;Turn 9;2;17:07:10.335;8;no;no
57;Artem SEVERIUKHIN;DXR;2;Turn 5;2;17:06:47.554;8;no;no
57;Artem SEVERIUKHIN;DXR;3;Turn 7;5;17:13:07.330;8;no;no
57;Artem SEVERIUKHIN;DXR;4;Turn 1;5;17:12:37.487;8;no;no
57;Artem SEVERIUKHIN;DXR;5;Turn 9;5;17:13:19.341;8;no;no
57;Artem SEVERIUKHIN;DXR;6;Turn 9;6;17:15:22.058;8;no;no
57;Artem SEVERIUKHIN;DXR;7;Turn 9;8;17:19:26.070;8;no;no
57;Artem SEVERIUKHIN;DXR;8;Turn 5;14;17:32:34.366;8;no;no
70;Aleksandar BOGUNOVIC;GRS Team;1;Turn 5;2;17:06:44.017;6;no;no
70;Aleksandar BOGUNOVIC;GRS Team;2;Turn 7;5;17:13:07.330;6;no;no
70;Aleksandar BOGUNOVIC;GRS Team;3;Turn 1;6;17:14:40.085;6;no;no
70;Aleksandar BOGUNOVIC;GRS Team;4;Turn 5;4;17:10:56.372;6;no;no
70;Aleksandar BOGUNOVIC;GRS Team;5;Turn 9;13;17:30:38.872;6;no;no
70;Aleksandar BOGUNOVIC;GRS Team;6;Turn 7;14;17:32:28.452;6;no;no
71;Daniel DALLAKYAN;GRS Team;1;Turn 1;2;17:06:27.884;10;no;no
71;Daniel DALLAKYAN;GRS Team;2;Turn 1;3;17:08:32.088;10;no;no
71;Daniel DALLAKYAN;GRS Team;3;Turn 9;4;17:11:19.752;10;no;no
71;Daniel DALLAKYAN;GRS Team;4;Turn 1;5;17:12:39.020;10;no;no
71;Daniel DALLAKYAN;GRS Team;5;Turn 9;6;17:15:23.526;10;no;no
71;Daniel DALLAKYAN;GRS Team;6;Turn 5;5;17:12:57.892;10;no;no
71;Daniel DALLAKYAN;GRS Team;7;Turn 1;7;17:16:43.820;10;no;no
71;Daniel DALLAKYAN;GRS Team;8;Turn 7;10;17:23:18.471;10;no;no
71;Daniel DALLAKYAN;GRS Team;9;Turn 1;12;17:27:54.221;10;no;no
71;Daniel DALLAKYAN;GRS Team;10;Turn 5;14;17:32:45.444;10;no;no
77;Andrej PETROVIC;T-Code by Amtog;1;Turn 1;2;17:06:18.813;5;no;no
77;Andrej PETROVIC;T-Code by Amtog;2;Turn 5;3;17:08:44.508;5;no;no
77;Andrej PETROVIC;T-Code by Amtog;3;Turn 9;7;17:17:06.727;5;no;no
77;Andrej PETROVIC;T-Code by Amtog;4;Turn 1;8;17:18:25.283;5;no;no
77;Andrej PETROVIC;T-Code by Amtog;5;Turn 1;9;17:20:25.949;5;no;no
78;Alfio SPINA;TC Racing;1;Turn 1;2;17:06:21.482;4;no;no
78;Alfio SPINA;TC Racing;2;Turn 1;5;17:12:30.085;4;no;no
78;Alfio SPINA;TC Racing;3;Turn 5;8;17:18:52.746;4;no;no
78;Alfio SPINA;TC Racing;4;Turn 1;8;17:18:33.615;4;no;no
80;Alex POWELL;Saintéloc Racing;1;Turn 1;3;17:08:42.286;7;no;no
80;Alex POWELL;Saintéloc Racing;2;Turn 5;3;17:09:01.425;7;no;no
80;Alex POWELL;Saintéloc Racing;3;Turn 1;4;17:10:43.554;7;no;no
80;Alex POWELL;Saintéloc Racing;4;Turn 5;4;17:11:02.828;7;no;no
80;Alex POWELL;Saintéloc Racing;5;Turn 5;5;17:13:03.170;7;no;no
80;Alex POWELL;Saintéloc Racing;6;Turn 5;9;17:21:07.679;7;no;no
80;Alex POWELL;Saintéloc Racing;7;Turn 5;10;17:23:08.505;7;no;no
81;Noah MONTEIRO;Campos Racing;1;Turn 1;12;17:27:44.487;1;no;no
88;Santiago BAZTARRICA;TC Racing;1;Turn 7;7;17:16:56.525;2;no;no
88;Santiago BAZTARRICA;TC Racing;2;Turn 9;7;17:17:09.303;2;no;no
91;Lorenzo CAMPOS;Monlau Motorsport;1;Turn 1;4;17:10:32.819;8;no;no
91;Lorenzo CAMPOS;Monlau Motorsport;2;Turn 9;4;17:11:15.148;8;no;no
91;Lorenzo CAMPOS;Monlau Motorsport;3;Turn 1;5;17:12:33.440;8;no;no
91;Lorenzo CAMPOS;Monlau Motorsport;4;Turn 1;6;17:14:34.615;8;no;no
91;Lorenzo CAMPOS;Monlau Motorsport;5;Turn 1;8;17:18:39.617;8;no;no
91;Lorenzo CAMPOS;Monlau Motorsport;6;Turn 5;9;17:20:59.437;8;no;no
91;Lorenzo CAMPOS;Monlau Motorsport;7;Turn 1;9;17:20:40.285;8;no;no
91;Lorenzo CAMPOS;Monlau Motorsport;8;Turn 9;14;17:32:37.555;8;no;no
99;Thomas STRAUVEN;Griffin Core;1;Turn 1;3;17:08:15.484;3;no;no
99;Thomas STRAUVEN;Griffin Core;2;Turn 1;5;17:12:14.888;3;no;no
99;Thomas STRAUVEN;Griffin Core;3;Turn 5;14;17:32:01.234;3;no;no
